umap1,umap2,metric,quartile
-1.5459232,6.492578,-1.4,0
-1.812294,0.7431138,-0.2,1
-3.2897363,11.582986,2.0,2
18.60938,8.638629,0.0,1
2.350882,-5.56058,0.1,2
-0.6072814,13.253211,11.2,3
18.378073,8.277569,0.0,1
-1.1498895,5.6731234,-1.3,0
-0.005428336,-6.5001125,-0.2,1
-1.383519,2.2508354,-0.9,0
-3.9727798,9.418945,4.9,3
-3.6719787,4.636709,-1.3,0
18.645931,8.561902,0.0,1
-3.100386,3.6825469,-0.6,0
-1.5327238,1.1179476,0.0,1
18.557127,8.093558,0.0,1
18.68557,8.4244795,0.0,1
-1.8331156,8.8174925,-2.5,0
18.396795,7.9898186,0.0,1
18.610634,8.187494,0.0,1
18.298767,8.101322,0.0,1
0.7994057,8.031465,-8.5,0
-0.6135887,15.073407,23.8,3
-1.6699096,8.964313,9.8,3
1.1231067,13.73955,24.5,3
0.73362315,14.589932,57.9,3
-0.72972345,6.539493,0.7,2
-2.206845,13.882257,12.9,3
-1.523175,12.537436,10.7,3
1.0921661,14.437594,84.8,3
0.89369285,14.481369,65.5,3
-1.7365954,9.986606,8.3,3
-0.8753388,6.88626,-3.7,0
1.2777584,6.4514174,2.6,2
-2.303537,5.0159926,1.3,2
-0.93198156,10.406671,6.2,3
-1.8525882,3.7890804,-1.1,0
0.8865649,9.327397,5.0,3
0.3416276,-5.798405,-0.1,1
-3.3647144,8.096094,0.5,2
-3.1183803,-2.9065046,-1.3,0
-1.526113,12.552465,6.3,3
-1.5565882,8.198101,-1.5,0
-3.9882705,9.592004,0.6,2
-3.910867,3.308546,-0.5,0
0.47246233,12.903633,3.7,3
-3.139321,1.4389255,-0.4,0
-3.6283567,-1.7375159,-1.2,0
-2.8925798,-0.2759505,-1.6,0
1.0864882,9.250356,-2.2,0
-2.9731376,-0.540699,-0.4,0
-0.6503955,8.898844,10.8,3
0.428068,13.34809,33.1,3
1.2494254,5.418204,-0.9,0
-2.7199142,5.3914557,1.7,2
-1.5866526,-2.4154105,-0.9,0
1.4714621,5.7277083,-3.5,0
0.7184181,-3.4745083,-0.1,1
1.2172372,-3.374057,-0.1,1
-2.9852057,12.608925,9.6,3
-0.15073355,1.049526,0.0,1
-1.0336962,12.55155,12.9,3
0.74635935,-3.4056554,-0.1,1
1.2325084,6.0228257,-1.8,0
-3.348249,-1.4070644,-1.7,0
-2.4774241,-2.0403464,-0.3,0
1.4526085,-6.598586,0.0,1
-2.3914428,1.6093265,0.0,1
0.094495974,-6.681673,-0.5,0
-1.241263,-2.6058109,-1.0,0
18.432726,8.160599,0.0,1
18.711252,8.200798,0.0,1
-2.0544987,-2.2720816,0.0,1
-2.8152606,8.074053,3.0,2
-2.829272,-2.5219479,0.0,1
-1.1786468,6.4092097,2.0,2
-1.8892834,0.92078936,-0.2,1
1.8323131,-6.352637,-0.1,1
-4.2225795,1.0749781,0.2,2
1.3535861,13.055181,37.3,3
-1.8071593,13.076076,22.7,3
-0.7420705,15.184931,33.1,3
0.96431035,13.491014,31.4,3
-3.3736398,3.8746254,-0.6,0
-1.6418482,11.2682,13.6,3
-0.5441896,13.843143,13.2,3
-0.038538717,15.465892,33.4,3
1.2396303,13.939791,47.6,3
0.01294532,14.901783,37.4,3
-1.0517124,2.713731,0.4,2
-0.16147833,-5.439506,-0.4,0
-0.33894485,12.345604,13.3,3
-1.0432345,-1.4971135,-1.1,0
18.446577,8.297751,0.0,1
-0.07983997,13.294275,25.4,3
-2.8268301,-2.5020592,-0.4,0
-0.48890173,11.216365,13.7,3
-2.9868264,0.95837516,-1.4,0
-3.876945,5.1169558,0.3,2
0.67654216,9.454474,6.3,3
-0.2474672,10.132118,3.1,2
-2.550948,8.576198,1.4,2
-0.13074872,12.000965,41.7,3
-0.96007234,-0.52368593,-0.3,0
-2.742718,3.9571252,-0.3,0
-3.0264142,7.563776,2.1,2
-4.0968103,5.9313245,2.3,2
0.5487683,-6.094826,0.0,1
0.02885107,-1.3049158,-0.3,0
18.610401,8.269633,0.0,1
0.991027,5.9667306,-2.0,0
-1.0207291,-0.6108346,-0.6,0
2.3172772,-6.639043,-0.5,0
-1.8379978,5.6500793,0.3,2
-1.4639231,2.1407688,0.1,2
1.2825888,-7.0374722,-1.3,0
-2.7596154,-1.161173,0.0,1
0.7936912,-3.436281,-0.2,1
-3.8057048,6.968042,-1.1,0
-1.0633914,6.486711,-1.3,0
18.391579,7.9575286,0.0,1
-0.93196553,5.843495,0.0,1
18.67855,8.149608,0.0,1
-0.287888,-7.0589776,0.0,1
18.73506,8.210541,0.0,1
2.0828762,5.213371,2.0,2
18.55357,8.145131,0.0,1
0.66930646,-6.278447,-0.2,1
18.567762,8.266467,0.0,1
18.509962,8.080909,0.0,1
18.628527,8.1570835,0.0,1
-3.4302647,3.4457655,-1.9,0
18.509165,8.0328245,0.0,1
18.63643,8.242354,0.0,1
-0.037449684,-6.5999484,-0.1,1
-0.7935297,13.96488,47.6,3
18.620468,7.927682,0.0,1
0.5425386,11.252518,12.1,3
0.16902108,7.8218193,1.1,2
-0.7439156,7.457159,3.0,2
-1.4844323,5.800128,-2.6,0
-0.34625906,13.099378,19.8,3
-3.6668234,5.1349573,0.6,2
-1.358288,7.0399365,-4.3,0
0.028961666,14.6413145,18.4,3
1.1040397,8.040464,0.8,2
-3.339702,10.634984,-0.2,1
2.612005,-6.3398466,-0.3,0
1.3327229,6.366812,-0.2,1
-2.5951006,3.5026655,-1.7,0
-1.9899648,-0.26544964,-1.7,0
-3.448678,1.9640595,-1.9,0
-0.5664767,13.160221,19.6,3
-1.0683472,10.180601,-2.1,0
-0.7995374,10.994527,8.5,3
0.99729073,8.867931,-3.1,0
-3.3461819,7.268544,3.6,3
-1.6549854,10.821088,7.6,3
-3.5257602,-1.7460527,-0.5,0
-2.1273441,10.06832,-3.5,0
0.51004416,-5.471988,-1.5,0
1.6931384,5.692464,-1.4,0
1.0644646,-6.8208375,-0.5,0
