id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,umap1,umap2,metric_value,quartile
86,1990,32,32,PHI,Brian Oliver,Georgia Tech,4.0,118.0,1182.0,389.0,123.0,114.0,0.388,0.227,0.705,10.0,3.3,1.0,1.0,-0.5,-0.02,-5.9,-1.2,10.810415,6.4878626,-5.9,0
87,1990,33,33,UTA,Walter Palmer,Dartmouth College,2.0,48.0,209.0,100.0,65.0,11.0,0.412,0.0,0.667,4.4,2.1,1.4,0.2,-0.1,-0.013,-6.7,-0.2,9.434513,-0.41176504,-6.7,0
88,1990,34,34,GSW,Kevin Pritchard,Kansas,4.0,94.0,1125.0,340.0,90.0,152.0,0.399,0.186,0.79,12.0,3.6,1.0,1.6,0.4,0.017,-4.0,-0.6,10.667934,4.839437,-4.0,0
89,1990,35,35,WSB,Greg Foster,Texas-El Paso,13.0,656.0,7974.0,2538.0,1691.0,351.0,0.44,0.225,0.748,12.2,3.9,2.6,0.5,5.6,0.033,-5.5,-7.0,6.009443,3.7195034,-5.5,0
91,1990,37,37,WSB,A.J. English,Virginia Union University,2.0,151.0,3108.0,1502.0,315.0,320.0,0.435,0.138,0.778,20.6,9.9,2.1,2.1,1.1,0.017,-3.9,-1.5,10.525582,4.5956025,-3.9,0
95,1990,41,41,ATL,Steve Bardo,Illinois,3.0,33.0,299.0,73.0,60.0,44.0,0.329,0.1,0.696,9.1,2.2,1.8,1.3,-0.1,-0.02,-4.0,-0.2,11.783655,7.5808916,-4.0,0
97,1990,43,43,SAS,Tony Massenburg,Maryland,13.0,683.0,12291.0,4238.0,2964.0,266.0,0.47,0.091,0.705,18.0,6.2,4.3,0.4,15.6,0.061,-4.5,-7.8,4.7800307,2.708339,-4.5,0
104,1990,50,50,PHO,Miloš Babić,Tennessee Technological University,2.0,21.0,87.0,37.0,20.0,10.0,0.375,0.0,0.65,4.1,1.8,1.0,0.5,-0.1,-0.028,-5.9,-0.1,9.691073,-0.6976837,-5.9,0
106,1990,52,52,CLE,Stefano Rusconi,International,1.0,7.0,30.0,8.0,6.0,3.0,0.333,0.0,0.4,4.3,1.1,0.9,0.4,-0.1,-0.104,-11.4,-0.1,9.379341,-1.7187454,-11.4,0
108,1990,54,54,SAS,Sean Higgins,Michigan,6.0,220.0,3334.0,1375.0,402.0,226.0,0.428,0.321,0.85,15.2,6.3,1.8,1.0,0.4,0.006,-4.7,-2.3,7.6427803,7.814604,-4.7,0
122,1991,14,14,SEA,Rich King,Nebraska,4.0,72.0,309.0,135.0,74.0,21.0,0.393,0.0,0.662,4.3,1.9,1.0,0.3,0.2,0.036,-6.9,-0.4,9.584893,-0.55020267,-6.9,0
123,1991,15,15,ATL,Anthony Avent,Seton Hall,6.0,352.0,6729.0,1958.0,1584.0,278.0,0.403,0.0,0.686,19.1,5.6,4.5,0.8,0.3,0.002,-5.7,-6.4,6.7966805,1.1979524,-5.7,0
126,1991,18,18,MIL,Kevin Brooks,Louisiana,3.0,126.0,1031.0,417.0,141.0,48.0,0.401,0.2,0.859,8.2,3.3,1.1,0.4,-0.1,-0.004,-5.9,-1.0,10.687045,4.8053193,-5.9,0
128,1991,20,20,HOU,John Turner,Phillips University,1.0,42.0,345.0,117.0,78.0,12.0,0.439,0.0,0.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.9,-0.5,8.641343,-1.2172116,-7.9,0
136,1991,28,28,CHH,Kevin Lynch,Minnesota,2.0,95.0,1143.0,310.0,120.0,108.0,0.436,0.333,0.726,12.0,3.3,1.3,1.1,0.4,0.016,-4.4,-0.7,8.927115,6.5089574,-4.4,0
138,1991,30,30,ATL,Rodney Monroe,NC State,1.0,38.0,313.0,131.0,33.0,27.0,0.368,0.222,0.826,8.2,3.4,0.9,0.7,-0.2,-0.035,-5.3,-0.3,10.545639,8.741586,-5.3,0
141,1991,33,33,DAL,Donald Hodge,Temple,5.0,249.0,3501.0,1182.0,809.0,191.0,0.437,0.286,0.711,14.1,4.7,3.2,0.8,1.8,0.025,-4.2,-1.9,7.4476666,5.722058,-4.2,0
147,1991,39,39,CLE,Jimmy Oliver,Purdue,5.0,78.0,856.0,331.0,80.0,55.0,0.407,0.34,0.772,11.0,4.2,1.0,0.7,0.3,0.018,-4.7,-0.6,8.939094,7.717903,-4.7,0
148,1991,40,40,DET,Doug Overton,La Salle,11.0,499.0,7275.0,2253.0,654.0,1038.0,0.412,0.319,0.816,14.6,4.5,1.3,2.1,2.5,0.016,-3.9,-3.5,5.052279,7.0111327,-3.9,0
149,1991,41,41,IND,Sean Green,Iona College,3.0,84.0,671.0,352.0,85.0,45.0,0.386,0.246,0.62,8.0,4.2,1.0,0.5,-1.3,-0.095,-7.0,-0.8,10.891338,5.8400164,-7.0,0
151,1991,43,43,GSW,Lamont Strothers,Christopher Newport University,2.0,13.0,155.0,60.0,15.0,14.0,0.329,0.133,0.714,11.9,4.6,1.2,1.1,-0.5,-0.142,-7.7,-0.2,11.788598,7.6061797,-7.7,0
159,1991,51,51,HOU,Žan Tabak,International,6.0,247.0,3607.0,1233.0,883.0,165.0,0.506,0.0,0.525,14.6,5.0,3.6,0.7,2.4,0.032,-4.9,-2.7,6.6980367,0.5143167,-4.9,0
187,1992,25,25,LAC,Elmore Spencer,UNLV,5.0,157.0,2641.0,923.0,555.0,109.0,0.516,0.0,0.58,16.8,5.9,3.5,0.7,0.0,0.001,-4.6,-1.7,7.391009,0.14057451,-4.6,0
188,1992,26,26,POR,Dave Johnson,Syracuse,2.0,59.0,475.0,204.0,64.0,17.0,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-8.2,-0.7,11.446744,6.737227,-8.2,0
189,1992,27,27,CHI,Byron Houston,Oklahoma State,4.0,214.0,2674.0,835.0,648.0,114.0,0.456,0.256,0.676,12.5,3.9,3.0,0.5,3.9,0.069,-3.9,-1.3,9.115957,5.179916,-3.9,0
193,1992,31,31,POR,Reggie Smith,TCU,2.0,66.0,384.0,99.0,120.0,5.0,0.394,0.0,0.404,5.8,1.5,1.8,0.1,0.4,0.051,-5.1,-0.3,8.969829,-1.7086359,-5.1,0
195,1992,33,33,CHI,Corey Williams,Oklahoma State,2.0,39.0,288.0,92.0,37.0,29.0,0.367,0.25,0.826,7.4,2.4,0.9,0.7,0.2,0.037,-5.6,-0.3,10.332635,8.703328,-5.6,0
198,1992,36,36,LAL,Duane Cooper,USC,2.0,88.0,781.0,204.0,59.0,178.0,0.402,0.216,0.72,8.9,2.3,0.7,2.0,-0.5,-0.032,-6.1,-0.8,10.837178,6.3574476,-6.1,0
199,1992,37,37,MIA,Isaiah Morris,Arkansas,1.0,25.0,102.0,55.0,12.0,4.0,0.456,0.0,0.75,4.1,2.2,0.5,0.2,0.0,-0.022,-5.7,-0.1,8.834953,0.12166604,-5.7,0
200,1992,38,38,ATL,Elmer Bennett,Notre Dame,3.0,21.0,159.0,48.0,10.0,22.0,0.34,0.273,0.722,7.6,2.3,0.5,1.0,-0.3,-0.095,-6.9,-0.2,11.212269,7.9057903,-6.9,0
208,1992,46,46,DEN,Robert Werdann,St. John's,3.0,47.0,273.0,101.0,81.0,9.0,0.378,0.0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6.3,-0.3,9.516186,-1.1932173,-6.3,0
209,1992,47,47,BOS,Darren Morningstar,Pitt,1.0,23.0,367.0,96.0,81.0,15.0,0.476,0.0,0.6,16.0,4.2,3.5,0.7,0.4,0.048,-4.5,-0.2,8.34607,-0.4158922,-4.5,0
210,1992,48,48,PHO,Brian Davis,Duke,1.0,68.0,374.0,131.0,55.0,22.0,0.317,0.333,0.735,5.5,1.9,0.8,0.3,0.0,0.0,-4.7,-0.3,11.117294,7.768568,-4.7,0
214,1992,52,52,CHI,Matt Steigenga,Michigan State,1.0,2.0,12.0,3.0,3.0,2.0,0.25,0.0,0.5,6.0,1.5,1.5,1.0,0.0,-0.126,-8.5,0.0,10.311098,-1.745271,-8.5,0
223,1993,7,7,SAC,Bobby Hurley,Duke,5.0,269.0,4170.0,1032.0,283.0,880.0,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.014,-5.4,-3.5,7.117757,7.476835,-5.4,0
231,1993,15,15,ATL,Doug Edwards,Florida State,3.0,85.0,838.0,203.0,153.0,60.0,0.378,0.0,0.709,9.9,2.4,1.8,0.7,0.2,0.013,-4.8,-0.6,9.738167,-0.45261425,-4.8,0
234,1993,18,18,UTA,Luther Wright,Seton Hall,1.0,15.0,92.0,19.0,10.0,0.0,0.348,0.0,0.75,6.1,1.3,0.7,0.0,-0.1,-0.064,-12.3,-0.2,10.184388,-0.5490868,-12.3,0
235,1993,19,19,BOS,Acie Earl,Iowa,4.0,193.0,2512.0,980.0,517.0,61.0,0.403,0.0,0.667,13.0,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,9.245123,-0.2196206,-5.9,0
243,1993,27,27,PHO,Malcolm Mackey,Georgia Tech,1.0,22.0,69.0,32.0,24.0,1.0,0.378,0.0,0.5,3.1,1.5,1.1,0.0,0.1,0.036,-8.7,-0.1,9.259163,-1.5707926,-8.7,0
247,1993,31,31,SAC,Evers Burns,Maryland,1.0,23.0,143.0,56.0,30.0,9.0,0.4,0.0,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-5.5,-0.1,9.201372,-1.5069616,-5.5,0
248,1993,32,32,PHI,Alphonso Ford,Mississippi Valley State University,2.0,11.0,114.0,35.0,20.0,10.0,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-8.4,-0.2,9.931237,-1.5381624,-8.4,0
251,1993,35,35,MIA,Ed Stokes,Arizona,1.0,4.0,17.0,3.0,4.0,1.0,0.333,0.0,0.5,4.3,0.8,1.0,0.3,0.0,-0.077,-7.6,0.0,9.628013,-1.5955687,-7.6,0
256,1993,40,40,ATL,Rich Manning,Washington,2.0,55.0,512.0,182.0,94.0,10.0,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.028,-8.3,-0.8,9.88854,6.388565,-8.3,0
262,1993,46,46,HOU,Richard Petruška,UCLA,1.0,22.0,92.0,53.0,31.0,1.0,0.435,0.467,0.75,4.2,2.4,1.4,0.0,0.0,-0.014,-8.2,-0.1,8.852451,7.0774293,-8.2,0
264,1993,48,48,POR,Kevin Thompson,NC State,1.0,14.0,58.0,13.0,13.0,3.0,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.0,-0.016,-8.1,-0.1,8.749159,-1.3494648,-8.1,0
268,1993,52,52,SAC,Mike Peplowski,Michigan State,3.0,68.0,705.0,194.0,176.0,26.0,0.556,0.0,0.531,10.4,2.9,2.6,0.4,1.0,0.067,-4.5,-0.4,7.573772,-0.6707565,-4.5,0
276,1994,6,6,PHI,Sharone Wright,Clemson,4.0,203.0,4531.0,1974.0,1023.0,118.0,0.456,0.083,0.618,22.3,9.7,5.0,0.6,1.4,0.015,-4.8,-3.2,6.824369,3.031341,-4.8,0
279,1994,9,9,BOS,Eric Montross,UNC,8.0,465.0,8479.0,2071.0,2159.0,207.0,0.49,0.0,0.478,18.2,4.5,4.6,0.4,8.5,0.048,-4.4,-5.2,6.260837,1.0278078,-4.4,0
284,1994,14,14,NJN,Yinka Dare,George Washington,4.0,110.0,1002.0,233.0,281.0,4.0,0.396,0.0,0.57,9.1,2.1,2.6,0.0,-0.7,-0.033,-8.4,-1.6,9.322847,-1.0889701,-8.4,0
288,1994,18,18,MIL,Eric Mobley,Pitt,3.0,113.0,1570.0,440.0,351.0,57.0,0.541,0.75,0.475,13.9,3.9,3.1,0.5,1.1,0.034,-4.3,-0.9,8.816819,4.9389615,-4.3,0
290,1994,20,20,PHI,B.J. Tyler,Texas,1.0,55.0,809.0,195.0,62.0,174.0,0.381,0.314,0.7,14.7,3.5,1.1,3.2,-0.7,-0.039,-5.0,-0.6,10.192585,7.5470424,-5.0,0
291,1994,21,21,CHI,Dickey Simpkins,Providence,7.0,327.0,5201.0,1388.0,1187.0,305.0,0.44,0.222,0.618,15.9,4.2,3.6,0.9,4.7,0.044,-4.5,-3.3,7.2522216,4.4927845,-4.5,0
292,1994,22,22,SAS,Bill Curley,Boston College,5.0,147.0,1614.0,394.0,290.0,60.0,0.444,0.222,0.743,11.0,2.7,2.0,0.4,1.6,0.047,-5.3,-1.3,9.484838,5.3971367,-5.3,0
310,1994,40,40,MIA,Jeff Webster,Oklahoma,1.0,11.0,58.0,18.0,7.0,3.0,0.348,0.333,0.0,5.3,1.6,0.6,0.3,0.0,-0.03,-4.9,0.0,7.7231727,-2.2847722,-4.9,0
320,1994,50,50,PHO,Charles Claxton,Georgia,1.0,3.0,7.0,2.0,2.0,0.0,0.5,0.0,0.0,2.3,0.7,0.7,0.0,0.0,-0.179,-18.9,0.0,7.728566,-1.9521724,-18.9,0
343,1995,19,19,DET,Randolph Childress,Wake Forest,2.0,51.0,405.0,124.0,25.0,49.0,0.328,0.273,0.8,7.9,2.4,0.5,1.0,-0.2,-0.026,-5.7,-0.4,10.87975,8.512036,-5.7,0
346,1995,22,22,CHH,George Zídek,UCLA,3.0,135.0,1328.0,453.0,286.0,32.0,0.408,0.25,0.783,9.8,3.4,2.1,0.2,0.8,0.029,-7.5,-1.8,9.191223,7.634358,-7.5,0
348,1995,24,24,DAL,Loren Meyer,Iowa State,3.0,140.0,2044.0,645.0,480.0,77.0,0.432,0.348,0.696,14.6,4.6,3.4,0.6,0.5,0.012,-7.2,-2.7,8.967551,6.2928915,-7.2,0
349,1995,25,25,ORL,David Vaughn,Memphis,4.0,118.0,1156.0,341.0,361.0,36.0,0.423,0.0,0.638,9.8,2.9,3.1,0.3,0.6,0.026,-6.4,-1.3,9.167132,-0.37823838,-6.4,0
350,1995,26,26,SEA,Sherell Ford,University of Illinois at Chicago,1.0,28.0,139.0,90.0,24.0,5.0,0.375,0.16,0.765,5.0,3.2,0.9,0.2,0.4,0.124,-5.2,-0.1,11.309655,6.9794726,-5.2,0
354,1995,30,30,DET,Lou Roe,UMass,2.0,66.0,479.0,130.0,92.0,21.0,0.333,0.25,0.647,7.3,2.0,1.4,0.3,0.0,-0.001,-4.9,-0.4,11.61851,6.900287,-4.9,0
355,1995,31,31,CHI,Dragan Tarlać,International,1.0,43.0,598.0,103.0,122.0,31.0,0.394,0.0,0.758,13.9,2.4,2.8,0.7,-0.2,-0.016,-7.3,-0.8,9.773438,-0.22582696,-7.3,0
356,1995,32,32,WSB,Terrence Rencher,Texas,1.0,36.0,405.0,106.0,44.0,54.0,0.33,0.31,0.674,11.3,2.9,1.2,1.5,-0.2,-0.021,-4.0,-0.2,11.196641,7.5386534,-4.0,0
357,1995,33,33,BOS,Junior Burrough,Virginia,1.0,61.0,495.0,189.0,109.0,15.0,0.376,0.0,0.656,8.1,3.1,1.8,0.2,-0.2,-0.018,-7.5,-0.7,9.654465,-0.63151747,-7.5,0
359,1995,35,35,TOR,Jimmy King,Michigan,2.0,64.0,890.0,285.0,112.0,90.0,0.429,0.147,0.691,13.9,4.5,1.8,1.4,0.0,0.001,-4.6,-0.6,10.1032295,4.6341124,-4.6,0
361,1995,37,37,LAL,Frankie King,Western Carolina University,2.0,13.0,79.0,27.0,16.0,7.0,0.357,0.333,0.75,6.1,2.1,1.2,0.5,0.0,0.025,-4.7,-0.1,10.213701,8.108848,-4.7,0
364,1995,40,40,GSW,Dwayne Whitfield,Jackson State University,1.0,8.0,122.0,40.0,25.0,2.0,0.433,0.0,0.636,15.3,5.0,3.1,0.3,0.0,0.01,-7.2,-0.2,8.911553,-0.4413528,-7.2,0
366,1995,42,42,ATL,Donnie Boyce,Colorado,2.0,30.0,195.0,79.0,25.0,16.0,0.349,0.25,0.5,6.5,2.6,0.8,0.5,-0.3,-0.064,-4.9,-0.1,11.69365,6.0245953,-4.9,0
374,1995,50,50,GSW,Martin Lewis,Seward County Community College,2.0,25.0,239.0,89.0,35.0,7.0,0.473,0.3,0.593,9.6,3.6,1.4,0.3,0.1,0.026,-5.0,-0.2,9.038074,5.0851274,-5.0,0
379,1995,55,55,GSW,Michael McDonald,New Orleans,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,-0.1,-0.638,-32.4,0.0,10.677735,-2.3996422,-32.4,0
381,1995,57,57,ATL,Cuonzo Martin,Purdue,2.0,7.0,32.0,9.0,3.0,3.0,0.25,0.6,0.0,4.6,1.3,0.4,0.4,-0.1,-0.151,-6.3,0.0,7.6777945,-2.3413167,-6.3,0
393,1996,11,11,GSW,Todd Fuller,NC State,5.0,225.0,2500.0,835.0,674.0,46.0,0.422,0.0,0.668,11.1,3.7,3.0,0.2,2.2,0.041,-5.7,-2.3,9.048483,-0.12453946,-5.7,0
394,1996,12,12,CLE,Vitaly Potapenko,Wright State University,11.0,610.0,11608.0,3995.0,2725.0,418.0,0.479,0.167,0.694,19.0,6.5,4.5,0.7,15.5,0.064,-4.0,-5.9,4.8722286,3.3332489,-4.0,0
403,1996,21,21,NYK,Dontae' Jones,Mississippi State,1.0,15.0,91.0,44.0,9.0,5.0,0.333,0.261,0.0,6.1,2.9,0.6,0.3,-0.3,-0.175,-10.9,-0.2,7.7422986,-2.3174722,-10.9,0
410,1996,28,28,ATL,Priest Lauderdale,Central State University,2.0,74.0,525.0,255.0,143.0,33.0,0.472,0.0,0.554,7.1,3.4,1.9,0.4,-0.8,-0.074,-7.9,-0.8,8.331084,-0.7592482,-7.9,0
420,1996,38,38,BOS,Steve Hamer,Tennessee,1.0,35.0,268.0,76.0,60.0,7.0,0.526,0.0,0.552,7.7,2.2,1.7,0.2,0.2,0.031,-6.5,-0.3,7.676884,-0.6538687,-6.5,0
423,1996,41,41,SAC,Jason Sasser,Texas Tech,2.0,14.0,108.0,30.0,15.0,4.0,0.412,0.333,0.5,7.7,2.1,1.1,0.3,0.0,-0.014,-5.7,-0.1,10.782703,5.8910456,-5.7,0
425,1996,43,43,PHO,Ben Davis,Arizona,4.0,40.0,154.0,54.0,53.0,5.0,0.356,0.0,0.462,3.9,1.4,1.3,0.1,0.1,0.04,-5.5,-0.1,9.36072,-1.6645613,-5.5,0
431,1996,49,49,ORL,Amal McCaskill,Marquette,4.0,114.0,968.0,204.0,213.0,36.0,0.377,0.0,0.609,8.5,1.8,1.9,0.3,0.5,0.024,-4.7,-0.7,9.545331,-0.9857418,-4.7,0
433,1996,51,51,VAN,Chris Robinson,Western Kentucky,2.0,76.0,1095.0,350.0,117.0,104.0,0.376,0.374,0.571,14.4,4.6,1.5,1.4,-0.1,-0.003,-4.0,-0.6,10.478865,6.4617953,-4.0,0
434,1996,52,52,IND,Mark Pope,Kentucky,6.0,153.0,1634.0,285.0,261.0,63.0,0.401,0.179,0.573,10.7,1.9,1.7,0.4,1.3,0.038,-4.3,-0.9,10.821284,5.4744253,-4.3,0
457,1997,17,17,ORL,Johnny Taylor,Chattanooga,3.0,54.0,866.0,256.0,120.0,26.0,0.402,0.394,0.718,16.0,4.7,2.2,0.5,0.1,0.007,-4.0,-0.4,9.521551,6.9708743,-4.0,0
460,1997,20,20,MIN,Paul Grant,Wisconsin,2.0,16.0,111.0,29.0,18.0,3.0,0.448,0.0,0.375,6.9,1.8,1.1,0.2,-0.1,-0.043,-8.7,-0.2,8.296498,-1.6837513,-8.7,0
462,1997,22,22,ATL,Ed Gray,California,2.0,60.0,809.0,373.0,73.0,46.0,0.339,0.341,0.814,13.5,6.2,1.2,0.8,0.1,0.009,-4.0,-0.4,10.262426,8.661828,-4.0,0
464,1997,24,24,HOU,Rodrick Rhodes,USC,3.0,72.0,1234.0,380.0,88.0,121.0,0.347,0.2,0.62,17.1,5.3,1.2,1.7,-1.6,-0.064,-6.3,-1.3,11.620576,6.7382336,-6.3,0
465,1997,25,25,NYK,John Thomas,Minnesota,5.0,208.0,2253.0,560.0,432.0,60.0,0.502,0.0,0.591,10.8,2.7,2.1,0.3,3.2,0.067,-4.4,-1.4,7.472597,0.10538428,-4.4,0
468,1997,28,28,CHI,Keith Booth,Maryland,2.0,45.0,449.0,130.0,97.0,39.0,0.325,0.091,0.563,10.0,2.9,2.2,0.9,-0.8,-0.08,-6.1,-0.5,9.907768,-1.4494394,-6.1,0
472,1997,32,32,DEN,James Cotton,Cal State Long Beach,2.0,19.0,92.0,49.0,16.0,0.0,0.359,0.0,0.778,4.8,2.6,0.8,0.0,0.0,0.008,-6.6,-0.1,10.154026,-0.47676548,-6.6,0
485,1997,45,45,WAS,God Shammgod,Providence,1.0,20.0,146.0,61.0,7.0,36.0,0.328,0.0,0.767,7.3,3.1,0.4,1.8,-0.1,-0.049,-6.2,-0.2,10.202389,-0.59123933,-6.2,0
498,1998,1,1,LAC,Michael Olowokandi,University of the Pacific,9.0,500.0,13129.0,4135.0,3414.0,327.0,0.435,0.0,0.597,26.3,8.3,6.8,0.7,2.5,0.009,-4.6,-8.5,4.7526116,2.2333827,-4.6,0
515,1998,18,18,HOU,Mirsad Türkcan,International,1.0,17.0,90.0,33.0,33.0,5.0,0.368,0.0,0.625,5.3,1.9,1.9,0.3,0.0,-0.019,-6.3,-0.1,9.699271,-0.823898,-6.3,0
517,1998,20,20,ATL,Roshown McLeod,Duke,3.0,113.0,2130.0,817.0,308.0,124.0,0.409,0.111,0.819,18.8,7.2,2.7,1.1,0.2,0.004,-4.4,-1.3,10.62529,4.551319,-4.4,0
523,1998,26,26,LAL,Sam Jacobson,Minnesota,3.0,68.0,752.0,283.0,80.0,36.0,0.511,0.36,0.739,11.1,4.2,1.2,0.5,1.1,0.071,-3.9,-0.4,8.387593,5.5397515,-3.9,0
525,1998,28,28,CHI,Corey Benjamin,Oregon State,4.0,153.0,2191.0,835.0,259.0,143.0,0.39,0.289,0.652,14.3,5.5,1.7,0.9,-0.9,-0.019,-4.8,-1.6,10.2756405,6.0035486,-4.8,0
532,1998,35,35,DAL,Bruno Šundov,International,7.0,102.0,524.0,173.0,107.0,18.0,0.356,0.208,0.526,5.1,1.7,1.0,0.2,-0.7,-0.062,-8.9,-0.9,11.608742,6.0736494,-8.9,0
533,1998,36,36,SAC,Jerome James,Florida A&M,9.0,358.0,4771.0,1540.0,1099.0,118.0,0.485,0.0,0.617,13.3,4.3,3.1,0.3,2.9,0.029,-4.9,-3.5,6.6436005,1.0279825,-4.9,0
534,1998,37,37,PHI,Casey Shaw,Toledo,1.0,9.0,14.0,2.0,3.0,0.0,0.125,0.0,0.0,1.6,0.2,0.3,0.0,-0.1,-0.498,-29.8,-0.1,8.23268,-2.4261525,-29.8,0
535,1998,38,38,NYK,DeMarco Johnson,UNC Charlotte,1.0,5.0,37.0,6.0,7.0,0.0,0.333,0.0,0.0,7.4,1.2,1.4,0.0,-0.1,-0.091,-10.3,-0.1,7.8173604,-2.217097,-10.3,0
