umap1,umap2,metric,quartile
0.38869438,-6.0397134,-5.9,0
-3.3527977,6.561036,-2.0,1
0.48087794,-4.5930495,-11.4,0
17.79452,8.155009,0.0,2
-2.6831594,3.378858,-4.7,0
0.1542708,12.34877,1.4,3
-1.3767805,14.742903,1.4,3
-0.7112146,10.446555,-0.2,2
1.66073,12.582846,1.7,3
-0.6232413,13.624594,1.4,3
-0.78720844,5.8512583,-3.6,0
0.5896212,7.863879,-2.6,1
-3.2679536,3.7368803,-3.7,0
-0.59290445,9.73303,-0.2,2
-0.37844422,7.349243,-0.6,2
-1.9482174,14.05603,3.6,3
-3.1868784,12.205471,1.3,3
1.6966448,11.940531,0.5,3
0.62683487,-6.2268267,-6.9,0
1.4169521,5.9126863,-5.7,0
-0.12501726,9.697946,-1.1,2
-4.7457223,3.9210267,-2.2,1
-2.7619052,-2.510468,-5.9,0
-2.50438,2.7340584,-3.6,0
1.484574,-5.1506615,-7.9,0
-3.7965908,10.638764,2.0,3
1.1996843,-5.91703,-3.5,0
1.1858181,5.823658,-3.4,1
-1.5055476,12.935559,0.0,2
17.967995,8.556954,0.0,2
-3.264218,-2.4510152,-3.3,1
-2.9209306,7.816981,-1.8,1
-2.4759514,0.9465019,-4.4,0
17.935339,8.5122795,0.0,2
0.017796401,-1.1002628,-5.3,0
-2.9258354,8.07737,-1.9,1
2.2550108,-3.8417053,30.1,3
-3.8963797,3.0403483,-4.2,0
1.6809113,-3.3765173,-1.8,1
-1.9953725,3.6776102,-1.9,1
-1.2197363,0.24345702,-1.8,1
-4.20151,9.037175,-0.5,2
17.983837,8.561359,0.0,2
-1.0548842,0.8919087,-4.7,0
-3.6669416,7.0237365,-3.9,0
-2.1876645,-1.4508888,-7.0,0
18.22155,8.724488,0.0,2
-1.450302,-2.9471257,-7.7,0
18.172684,8.61899,0.0,2
-3.4951313,9.189177,0.2,3
-3.7884572,-0.700964,-0.2,2
18.301771,8.478699,0.0,2
-0.86207926,6.9785585,-2.5,1
-1.9030198,2.7572918,-3.6,0
17.93654,8.406096,0.0,2
1.2488366,5.460609,-4.9,0
18.017159,8.345137,0.0,2
18.155697,8.350637,0.0,2
18.104345,8.705888,0.0,2
1.2219117,14.251131,5.1,3
1.0539281,12.167336,2.2,3
0.4473405,12.403629,1.0,3
-0.37712115,13.288772,-0.9,2
-0.5205038,10.338017,-1.0,2
0.25889257,12.102608,0.6,3
-1.8647206,11.065672,0.5,3
-3.0779474,8.67917,-0.9,2
1.2524741,11.932367,-0.3,2
0.3066809,7.7887483,-1.3,2
-0.2505423,12.934486,1.9,3
-3.1246033,3.1949296,-3.0,1
-2.37974,9.881376,-0.8,2
-3.15342,8.724615,-1.2,2
-2.1537201,11.853729,-0.7,2
-1.278343,-0.47452125,-1.5,1
-1.5241301,13.0293,1.1,3
-2.8610542,9.132673,-0.1,2
-4.0541897,5.3298407,-2.5,1
-2.8362744,9.975499,-0.9,2
-3.3250139,11.0525465,1.8,3
-0.2603121,7.5116425,0.6,3
-4.1328917,8.750286,-2.9,1
-0.19607821,14.084856,0.4,3
2.8100486,-6.323728,-4.6,0
-1.8598506,-2.2447188,-8.2,0
-4.2847357,2.6349077,-3.9,0
2.8662097,-5.342224,-3.0,1
1.5109445,12.222913,0.0,2
-0.098916136,8.449448,-2.9,1
0.911066,-4.603499,-5.1,0
-3.8793056,7.30632,-0.8,2
-0.098894775,-0.84563667,-5.6,0
-2.8509846,3.6361697,-2.3,1
-2.0431466,2.5745966,-2.7,1
-2.2194102,-1.9032651,-6.1,0
1.542237,-6.638505,-5.7,0
-0.66859204,-1.187604,-6.9,0
-3.4535506,-2.5200088,-2.4,1
18.288155,8.782496,0.0,2
-1.2806005,8.461339,-2.7,1
-0.8748775,8.286732,-1.8,1
-1.2485055,2.4498186,-0.7,2
18.052792,8.6554985,0.0,2
-2.8560166,0.9035072,-2.8,1
0.53660643,-5.526894,-6.3,0
2.0075696,-5.792562,-4.5,0
-0.9290617,-0.33973536,-4.7,0
18.194635,8.571194,0.0,2
2.5513082,-5.6920376,-3.1,1
18.371204,8.598205,0.0,2
-0.24294253,-4.683474,-8.5,0
18.29623,8.210325,0.0,2
18.208767,8.313286,0.0,2
1.0105025,13.533761,3.4,3
0.9705378,9.929609,-0.2,2
-1.6901436,13.223142,2.5,3
-1.4721115,12.673736,0.3,3
-2.165466,11.20829,-1.0,2
-1.2745013,10.354628,-2.5,1
-2.8364253,4.367898,-5.4,0
0.8371179,11.801277,-1.2,2
-0.36755335,11.771065,-0.3,2
-1.9678898,12.60147,-0.4,2
-0.9883972,12.527524,0.1,3
-0.4307217,10.319433,-0.4,2
-3.889067,6.9591455,-2.6,1
1.6501706,-6.49391,-2.8,1
0.64909625,-6.563827,-4.8,0
-2.7015033,5.280669,-2.0,1
-2.6079855,2.6841204,-3.8,0
0.044377197,-6.5181713,-12.3,0
1.7431875,-7.0402155,-5.9,0
-3.8050914,6.3931546,0.7,3
-3.5255995,6.055021,-2.0,1
-1.9713118,10.066183,-0.5,2
0.48244336,9.715731,-1.4,2
-0.53571486,15.199665,1.8,3
-0.06173371,7.847153,-2.5,1
0.54949045,-6.15333,-3.7,0
0.6856194,-4.8724904,-8.7,0
-2.3387053,10.117807,-0.9,2
18.287968,8.530975,0.0,2
1.4084959,6.356448,-0.3,2
0.8453182,-4.94557,-5.5,0
-0.546623,-3.9716604,-8.4,0
1.7253758,-7.0429053,-3.8,0
-0.77615297,-2.8359299,-2.8,1
0.29467827,-4.8613515,-7.6,0
18.047972,8.451409,0.0,2
-0.86168855,15.12528,0.4,3
18.203043,8.268161,0.0,2
18.23632,8.399885,0.0,2
-2.0755181,1.1123397,-8.3,0
18.039892,8.599334,0.0,2
-0.92044204,-2.7299,-2.9,1
-0.94732153,-0.16420113,-2.3,1
18.23424,8.519478,0.0,2
-1.3254352,10.628348,0.4,3
-1.8991108,1.6460812,-8.2,0
-4.027439,9.454252,-0.2,2
1.3501432,-5.0643573,-8.1,0
18.372643,8.391038,0.0,2
17.960377,8.616877,0.0,2
18.504988,8.4474,0.0,2
2.979502,-4.953877,-4.5,0
18.255611,8.386957,0.0,2
18.396353,8.600933,0.0,2
-0.18630038,12.511259,0.1,3
-0.025641361,15.479859,3.8,3
0.23372729,14.229302,3.0,3
0.7546792,12.209156,1.1,3
1.1902735,13.208063,-1.6,1
-3.4676323,-1.7167951,-4.8,0
-1.1408452,10.723003,-1.2,2
0.6356158,10.678856,-0.8,2
1.1814333,6.61566,-4.4,0
-0.24717243,13.49826,3.1,3
-4.882968,3.6727388,-1.0,2
-2.8935392,5.202892,-1.3,2
-0.75643694,13.859993,-0.2,2
0.85339546,-5.6650567,-8.4,0
-2.5299172,9.97594,0.2,3
-4.3703012,-1.6240263,-3.5,0
-2.580471,11.830132,0.7,3
-2.3209507,1.6722444,-4.3,0
-3.115017,0.26002237,-3.3,1
-0.97970706,-0.07793694,-5.0,0
-1.9303861,5.4835134,-4.5,0
-3.0866742,-1.0976287,-5.3,0
-1.6701058,11.031295,0.9,3
-0.576482,6.433884,-1.8,1
-4.0613766,3.5332806,-1.5,1
-3.44877,11.629843,2.1,3
-3.1404643,0.97990966,-1.5,1
18.15464,8.47491,0.0,2
1.4691314,-7.0086937,-3.8,0
-3.2197454,12.011479,-1.7,1
18.393246,8.433649,0.0,2
-0.07005158,6.1165886,-2.2,1
-4.4175415,-1.7539705,-2.8,1
-0.35887048,-7.08396,-1.2,2
-0.28813565,7.60644,-0.1,2
18.210121,8.276687,0.0,2
-1.49985,0.035637982,-2.6,1
-3.523261,0.42601153,-3.3,1
-4.1658344,-0.23534247,-2.6,1
0.10401692,-2.7464738,-4.9,0
18.206078,8.607187,0.0,2
18.425825,8.649221,0.0,2
1.7687572,-4.8878284,-3.8,0
18.452902,8.4400215,0.0,2
-1.6764469,0.8347916,-3.5,0
-2.6049314,10.42376,0.0,2
-3.1352248,0.6823554,-1.5,1
18.079525,8.517762,0.0,2
18.217218,8.400317,0.0,2
1.726828,-3.6065717,-18.9,0
-0.7600336,5.9772167,-0.5,2
-2.5227168,4.955641,-1.8,1
18.371273,8.392436,0.0,2
2.1185997,5.0696597,-2.2,1
1.0279866,12.0457535,-1.5,1
1.5046732,12.082268,-0.1,2
-0.4588806,13.951459,0.3,3
1.0396382,13.552932,2.2,3
1.1031291,14.375856,5.6,3
0.029173242,7.6500025,-3.4,1
-1.0652549,14.998947,0.3,3
-1.5031109,2.8244097,-2.3,1
-1.9019477,-1.6181952,-3.5,0
1.0665011,12.065666,-0.8,2
0.083578065,7.6175804,-1.0,2
-1.0411754,6.680736,-2.4,1
-0.46320763,9.40463,-2.0,1
-2.267793,9.540001,-2.4,1
-1.7729893,12.753761,2.6,3
-0.3927894,8.5626545,-1.8,1
-3.2321608,11.805955,0.4,3
1.0669029,9.41458,0.0,2
-0.12936454,-0.8409198,-5.7,0
1.2313975,6.6779346,-3.6,0
0.21271715,13.969263,1.0,3
-1.9324166,-0.26366886,-7.5,0
-3.33009,11.784448,-0.4,2
-3.193254,1.3469789,-7.2,0
1.0862591,-6.2441444,-6.4,0
-1.690861,-2.6252053,-5.2,0
-3.1464393,0.42938462,-0.8,2
0.6241733,9.028877,-0.6,2
-2.7780914,5.114823,-1.7,1
-1.2313174,-1.8714904,-4.9,0
