umap1,umap2,metric,quartile
-2.9209306,7.816981,10.6,2
-2.4759514,0.9465019,0.4,1
17.935339,8.5122795,0.0,0
0.017796401,-1.1002628,-0.2,0
-2.9258354,8.07737,11.0,2
2.2550108,-3.8417053,0.1,1
-3.8963797,3.0403483,1.8,1
1.6809113,-3.3765173,0.0,0
-1.9953725,3.6776102,3.7,2
-1.2197363,0.24345702,1.6,1
-4.20151,9.037175,14.0,2
17.983837,8.561359,0.0,0
-1.0548842,0.8919087,0.3,1
-3.6669416,7.0237365,2.5,1
-2.1876645,-1.4508888,-1.3,0
18.22155,8.724488,0.0,0
-1.450302,-2.9471257,-0.5,0
18.172684,8.61899,0.0,0
-3.4951313,9.189177,27.2,3
-3.7884572,-0.700964,4.5,2
18.301771,8.478699,0.0,0
-0.86207926,6.9785585,9.2,2
-1.9030198,2.7572918,1.0,1
17.93654,8.406096,0.0,0
1.2488366,5.460609,2.4,1
18.017159,8.345137,0.0,0
18.155697,8.350637,0.0,0
18.104345,8.705888,0.0,0
1.2219117,14.251131,181.7,3
1.0539281,12.167336,89.7,3
0.4473405,12.403629,64.9,3
-0.37712115,13.288772,35.8,3
-0.5205038,10.338017,32.8,3
0.25889257,12.102608,40.2,3
-1.8647206,11.065672,33.9,3
-3.0779474,8.67917,17.5,2
1.2524741,11.932367,58.4,3
0.3066809,7.7887483,24.9,3
-0.2505423,12.934486,66.3,3
-3.1246033,3.1949296,4.2,2
-2.37974,9.881376,29.5,3
-3.15342,8.724615,17.1,2
-2.1537201,11.853729,30.7,3
-1.278343,-0.47452125,0.6,1
-1.5241301,13.0293,55.7,3
-2.8610542,9.132673,24.1,3
-4.0541897,5.3298407,9.4,2
-2.8362744,9.975499,27.7,3
-3.3250139,11.0525465,37.2,3
-0.2603121,7.5116425,21.1,2
-4.1328917,8.750286,7.9,2
-0.19607821,14.084856,56.3,3
2.8100486,-6.323728,0.0,0
-1.8598506,-2.2447188,-0.3,0
-4.2847357,2.6349077,3.9,2
2.8662097,-5.342224,2.6,1
1.5109445,12.222913,89.8,3
-0.098916136,8.449448,16.2,2
0.911066,-4.603499,0.4,1
-3.8793056,7.30632,12.0,2
-0.098894775,-0.84563667,0.2,1
-2.8509846,3.6361697,3.2,1
-2.0431466,2.5745966,1.6,1
-2.2194102,-1.9032651,-0.5,0
1.542237,-6.638505,0.0,0
-0.66859204,-1.187604,-0.3,0
-3.4535506,-2.5200088,1.6,1
18.288155,8.782496,0.0,0
-1.2806005,8.461339,22.0,3
-0.8748775,8.286732,28.4,3
-1.2485055,2.4498186,4.2,2
18.052792,8.6554985,0.0,0
-2.8560166,0.9035072,1.0,1
0.53660643,-5.526894,0.1,1
2.0075696,-5.792562,0.4,1
-0.9290617,-0.33973536,0.0,0
18.194635,8.571194,0.0,0
2.5513082,-5.6920376,0.6,1
18.371204,8.598205,0.0,0
-0.24294253,-4.683474,0.0,0
18.29623,8.210325,0.0,0
18.208767,8.313286,0.0,0
1.0105025,13.533761,84.7,3
0.9705378,9.929609,40.7,3
-1.6901436,13.223142,61.9,3
-1.4721115,12.673736,43.7,3
-2.165466,11.20829,22.8,3
-1.2745013,10.354628,23.1,3
-2.8364253,4.367898,-1.2,0
0.8371179,11.801277,47.0,3
-0.36755335,11.771065,38.8,3
-1.9678898,12.60147,32.9,3
-0.9883972,12.527524,55.3,3
-0.4307217,10.319433,32.3,3
-3.889067,6.9591455,7.3,2
1.6501706,-6.49391,0.3,1
0.64909625,-6.563827,0.2,1
-2.7015033,5.280669,6.3,2
-2.6079855,2.6841204,1.3,1
0.044377197,-6.5181713,-0.1,0
1.7431875,-7.0402155,0.3,1
-3.8050914,6.3931546,16.4,2
-3.5255995,6.055021,5.8,2
-1.9713118,10.066183,37.7,3
0.48244336,9.715731,37.8,3
-0.53571486,15.199665,87.5,3
-0.06173371,7.847153,18.2,2
0.54949045,-6.15333,0.1,1
0.6856194,-4.8724904,0.1,1
-2.3387053,10.117807,28.7,3
18.287968,8.530975,0.0,0
1.4084959,6.356448,19.0,2
0.8453182,-4.94557,0.1,1
-0.546623,-3.9716604,-0.4,0
1.7253758,-7.0429053,2.5,1
-0.77615297,-2.8359299,-0.1,0
0.29467827,-4.8613515,0.0,0
18.047972,8.451409,0.0,0
-0.86168855,15.12528,55.9,3
18.203043,8.268161,0.0,0
18.23632,8.399885,0.0,0
-2.0755181,1.1123397,-0.3,0
18.039892,8.599334,0.0,0
-0.92044204,-2.7299,0.0,0
-0.94732153,-0.16420113,0.5,1
18.23424,8.519478,0.0,0
-1.3254352,10.628348,47.4,3
-1.8991108,1.6460812,0.0,0
-4.027439,9.454252,21.2,2
1.3501432,-5.0643573,0.0,0
18.372643,8.391038,0.0,0
17.960377,8.616877,0.0,0
18.504988,8.4474,0.0,0
2.979502,-4.953877,1.0,1
18.255611,8.386957,0.0,0
18.396353,8.600933,0.0,0
-0.18630038,12.511259,39.8,3
-0.025641361,15.479859,138.6,3
0.23372729,14.229302,99.9,3
0.7546792,12.209156,59.0,3
1.1902735,13.208063,59.4,3
-3.4676323,-1.7167951,1.4,1
-1.1408452,10.723003,19.8,2
0.6356158,10.678856,54.5,3
1.1814333,6.61566,8.5,2
-0.24717243,13.49826,100.6,3
-4.882968,3.6727388,11.1,2
-2.8935392,5.202892,8.4,2
-0.75643694,13.859993,47.2,3
0.85339546,-5.6650567,-0.7,0
-2.5299172,9.97594,31.0,3
-4.3703012,-1.6240263,3.9,2
-2.580471,11.830132,40.0,3
-2.3209507,1.6722444,1.1,1
-3.115017,0.26002237,1.3,1
-0.97970706,-0.07793694,-0.7,0
-1.9303861,5.4835134,4.7,2
-3.0866742,-1.0976287,1.6,1
-1.6701058,11.031295,44.0,3
-0.576482,6.433884,11.4,2
-4.0613766,3.5332806,8.2,2
-3.44877,11.629843,33.0,3
-3.1404643,0.97990966,2.0,1
18.15464,8.47491,0.0,0
1.4691314,-7.0086937,1.7,1
-3.2197454,12.011479,19.5,2
18.393246,8.433649,0.0,0
-0.07005158,6.1165886,9.4,2
-4.4175415,-1.7539705,2.6,1
-0.35887048,-7.08396,0.1,1
-0.28813565,7.60644,23.4,3
18.210121,8.276687,0.0,0
-1.49985,0.035637982,1.8,1
-3.523261,0.42601153,1.1,1
-4.1658344,-0.23534247,3.8,2
0.10401692,-2.7464738,0.0,0
18.206078,8.607187,0.0,0
18.425825,8.649221,0.0,0
1.7687572,-4.8878284,1.3,1
18.452902,8.4400215,0.0,0
-1.6764469,0.8347916,0.2,1
-2.6049314,10.42376,29.6,3
-3.1352248,0.6823554,1.2,1
18.079525,8.517762,0.0,0
18.217218,8.400317,0.0,0
1.726828,-3.6065717,0.0,0
-0.7600336,5.9772167,12.9,2
-2.5227168,4.955641,6.4,2
18.371273,8.392436,0.0,0
2.1185997,5.0696597,8.3,2
1.0279866,12.0457535,60.3,3
1.5046732,12.082268,69.8,3
-0.4588806,13.951459,52.4,3
1.0396382,13.552932,105.1,3
1.1031291,14.375856,191.4,3
0.029173242,7.6500025,13.0,2
-1.0652549,14.998947,55.4,3
-1.5031109,2.8244097,2.1,1
-1.9019477,-1.6181952,1.1,1
1.0665011,12.065666,64.2,3
0.083578065,7.6175804,23.2,3
-1.0411754,6.680736,11.8,2
-0.46320763,9.40463,34.7,3
-2.267793,9.540001,23.2,3
-1.7729893,12.753761,70.5,3
-0.3927894,8.5626545,28.0,3
-3.2321608,11.805955,28.3,3
1.0669029,9.41458,47.9,3
-0.12936454,-0.8409198,-0.2,0
1.2313975,6.6779346,13.5,2
0.21271715,13.969263,85.2,3
-1.9324166,-0.26366886,0.8,1
-3.33009,11.784448,30.9,3
-3.193254,1.3469789,0.5,1
1.0862591,-6.2441444,0.6,1
-1.690861,-2.6252053,0.4,1
-3.1464393,0.42938462,1.9,1
0.6241733,9.028877,33.8,3
-2.7780914,5.114823,3.0,1
-1.2313174,-1.8714904,0.0,0
0.58140177,-6.8050237,-0.2,0
-0.95383203,-0.810827,-0.2,0
0.48196074,-6.103077,-0.2,0
0.992965,7.3769183,19.3,2
-3.3671849,-2.397539,0.0,0
-2.8545928,-0.12832136,0.0,0
-0.8007313,0.43930826,0.0,0
18.115213,8.406609,0.0,0
-1.1380452,-0.55500424,0.9,1
1.4570221,-6.036571,0.0,0
18.068499,8.27675,0.0,0
-1.2146846,-2.5342057,-0.3,0
-2.5392315,13.466774,43.4,3
18.241335,8.604264,0.0,0
18.170582,8.421418,0.0,0
17.962326,8.501362,0.0,0
-2.6699297,4.925386,6.8,2
-4.2747684,2.8330343,2.3,1
-1.5706781,-0.42701113,0.2,1
-3.018012,-0.15526173,0.1,1
18.229492,8.333929,0.0,0
-3.792596,7.836163,27.6,3
18.005863,8.531056,0.0,0
18.026514,8.26061,0.0,0
14.921962,5.326753,-0.1,0
-3.5239658,4.611572,3.9,2
0.069086194,-2.6245623,-0.1,0
1.5388333,5.8994718,13.7,2
-0.027803216,14.976245,99.0,3
1.5667467,12.222942,81.6,3
0.77099234,13.007904,71.2,3
-0.4374727,15.253782,77.5,3
0.5331441,14.632506,145.1,3
0.8432336,13.3877125,38.1,3
0.9890308,9.603586,30.5,3
-2.5684001,10.541633,44.8,3
-0.47988784,6.5005026,14.2,2
1.4127599,11.104613,52.7,3
1.832586,-7.0195937,2.2,1
-0.4853924,8.098968,15.5,2
0.6410576,14.785025,172.7,3
-0.49337116,12.3990755,82.6,3
-0.180029,15.428593,129.7,3
-3.296502,8.661242,19.5,2
1.4239215,12.205893,66.0,3
-4.097994,5.183652,6.4,2
-2.8841326,8.1266985,13.7,2
0.7312152,11.882446,66.3,3
0.23171721,-2.8297396,-0.3,0
-2.4008763,1.5375786,1.7,1
-1.1617125,1.8258331,0.2,1
-0.95905244,13.912949,62.3,3
-2.4622765,0.4806265,2.0,1
0.7467069,8.3201275,37.9,3
-0.577758,1.1125547,1.7,1
2.0107048,-5.5375977,-0.8,0
-1.9443476,5.583378,7.9,2
0.63526887,8.040473,23.1,3
-2.9936352,-2.6476617,2.1,1
18.474525,8.504179,0.0,0
-3.4672747,7.0492563,10.0,2
18.643126,8.325081,0.0,0
18.586311,8.389995,0.0,0
18.557905,8.4034195,0.0,0
-3.4507377,11.492355,23.1,3
2.8270926,-5.0996904,0.2,1
18.731798,8.161742,0.0,0
18.432507,8.608467,0.0,0
-2.2932913,-0.44536301,0.0,0
-2.2199624,3.3300405,2.3,1
0.5495566,-4.764029,0.1,1
-0.2918651,8.81031,26.5,3
18.502699,8.392958,0.0,0
-0.9104066,0.35735878,0.3,1
18.697588,8.318481,0.0,0
-4.0194674,3.7587826,8.2,2
0.73106885,-5.6781626,0.5,1
18.725956,8.406886,0.0,0
-1.8684664,0.5789443,-0.1,0
-2.4680784,-2.0651822,1.3,1
-0.3713312,-6.8872843,0.0,0
-2.0308638,9.6403,23.6,3
18.632982,8.420147,0.0,0
-1.7532755,-1.1058401,0.6,1
-1.5192739,1.7116591,0.6,1
18.54802,8.481132,0.0,0
1.1450582,14.295141,206.4,3
-0.75783545,10.787758,41.7,3
-0.46979433,15.101428,120.8,3
-2.8021514,12.817173,47.0,3
0.46859527,9.597453,36.4,3
-3.2795148,8.831515,9.4,2
-0.83398557,11.292553,35.2,3
