id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,umap1,umap2,metric_value,quartile
200,1992,38,38,ATL,Elmer Bennett,Notre Dame,3.0,21.0,159.0,48.0,10.0,22.0,0.34,0.273,0.722,7.6,2.3,0.5,1.0,-0.3,-0.095,-6.9,-0.2,11.212269,7.9057903,-0.3,0
208,1992,46,46,DEN,Robert Werdann,St. John's,3.0,47.0,273.0,101.0,81.0,9.0,0.378,0.0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6.3,-0.3,9.516186,-1.1932173,0.1,0
209,1992,47,47,BOS,Darren Morningstar,Pitt,1.0,23.0,367.0,96.0,81.0,15.0,0.476,0.0,0.6,16.0,4.2,3.5,0.7,0.4,0.048,-4.5,-0.2,8.34607,-0.4158922,0.4,0
210,1992,48,48,PHO,Brian Davis,Duke,1.0,68.0,374.0,131.0,55.0,22.0,0.317,0.333,0.735,5.5,1.9,0.8,0.3,0.0,0.0,-4.7,-0.3,11.117294,7.768568,0.0,0
214,1992,52,52,CHI,Matt Steigenga,Michigan State,1.0,2.0,12.0,3.0,3.0,2.0,0.25,0.0,0.5,6.0,1.5,1.5,1.0,0.0,-0.126,-8.5,0.0,10.311098,-1.745271,0.0,0
223,1993,7,7,SAC,Bobby Hurley,Duke,5.0,269.0,4170.0,1032.0,283.0,880.0,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.014,-5.4,-3.5,7.117757,7.476835,-1.2,0
230,1993,14,14,IND,Scott Haskin,Oregon State,1.0,27.0,186.0,55.0,55.0,6.0,0.467,0.0,0.684,6.9,2.0,2.0,0.2,0.3,0.087,-2.8,0.0,8.769569,-0.043317374,0.3,0
231,1993,15,15,ATL,Doug Edwards,Florida State,3.0,85.0,838.0,203.0,153.0,60.0,0.378,0.0,0.709,9.9,2.4,1.8,0.7,0.2,0.013,-4.8,-0.6,9.738167,-0.45261425,0.2,0
234,1993,18,18,UTA,Luther Wright,Seton Hall,1.0,15.0,92.0,19.0,10.0,0.0,0.348,0.0,0.75,6.1,1.3,0.7,0.0,-0.1,-0.064,-12.3,-0.2,10.184388,-0.5490868,-0.1,0
235,1993,19,19,BOS,Acie Earl,Iowa,4.0,193.0,2512.0,980.0,517.0,61.0,0.403,0.0,0.667,13.0,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,9.245123,-0.2196206,0.3,0
242,1993,26,26,ORL,Geert Hammink,LSU,3.0,8.0,27.0,14.0,7.0,2.0,0.4,0.0,0.667,3.4,1.8,0.9,0.3,0.1,0.089,-3.7,0.0,9.554794,-0.51113033,0.1,0
243,1993,27,27,PHO,Malcolm Mackey,Georgia Tech,1.0,22.0,69.0,32.0,24.0,1.0,0.378,0.0,0.5,3.1,1.5,1.1,0.0,0.1,0.036,-8.7,-0.1,9.259163,-1.5707926,0.1,0
247,1993,31,31,SAC,Evers Burns,Maryland,1.0,23.0,143.0,56.0,30.0,9.0,0.4,0.0,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-5.5,-0.1,9.201372,-1.5069616,0.1,0
248,1993,32,32,PHI,Alphonso Ford,Mississippi Valley State University,2.0,11.0,114.0,35.0,20.0,10.0,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-8.4,-0.2,9.931237,-1.5381624,-0.4,0
250,1993,34,34,GSW,Darnell Mee,Western Kentucky,2.0,40.0,293.0,76.0,36.0,18.0,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,11.914956,6.0224395,-0.1,0
251,1993,35,35,MIA,Ed Stokes,Arizona,1.0,4.0,17.0,3.0,4.0,1.0,0.333,0.0,0.5,4.3,0.8,1.0,0.3,0.0,-0.077,-7.6,0.0,9.628013,-1.5955687,0.0,0
256,1993,40,40,ATL,Rich Manning,Washington,2.0,55.0,512.0,182.0,94.0,10.0,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.028,-8.3,-0.8,9.88854,6.388565,-0.3,0
258,1993,42,42,SEA,Adonis Jordan,Kansas,2.0,10.0,97.0,21.0,6.0,22.0,0.296,0.25,0.5,9.7,2.1,0.6,2.2,0.0,-0.015,-2.9,0.0,11.972709,6.0386295,0.0,0
259,1993,43,43,DEN,Josh Grant,Utah,1.0,53.0,382.0,157.0,89.0,24.0,0.404,0.279,0.759,7.2,3.0,1.7,0.5,0.5,0.06,-2.3,0.0,9.604037,7.889237,0.5,0
262,1993,46,46,HOU,Richard Petruška,UCLA,1.0,22.0,92.0,53.0,31.0,1.0,0.435,0.467,0.75,4.2,2.4,1.4,0.0,0.0,-0.014,-8.2,-0.1,8.852451,7.0774293,0.0,0
264,1993,48,48,POR,Kevin Thompson,NC State,1.0,14.0,58.0,13.0,13.0,3.0,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.0,-0.016,-8.1,-0.1,8.749159,-1.3494648,0.0,0
284,1994,14,14,NJN,Yinka Dare,George Washington,4.0,110.0,1002.0,233.0,281.0,4.0,0.396,0.0,0.57,9.1,2.1,2.6,0.0,-0.7,-0.033,-8.4,-1.6,9.322847,-1.0889701,-0.7,0
290,1994,20,20,PHI,B.J. Tyler,Texas,1.0,55.0,809.0,195.0,62.0,174.0,0.381,0.314,0.7,14.7,3.5,1.1,3.2,-0.7,-0.039,-5.0,-0.6,10.192585,7.5470424,-0.7,0
304,1994,34,34,ATL,Gaylon Nickerson,Northwestern Oklahoma State University,1.0,4.0,42.0,15.0,5.0,1.0,0.333,0.0,1.0,10.5,3.8,1.3,0.3,0.1,0.076,-1.2,0.0,10.533495,-0.2811862,0.1,0
310,1994,40,40,MIA,Jeff Webster,Oklahoma,1.0,11.0,58.0,18.0,7.0,3.0,0.348,0.333,0.0,5.3,1.6,0.6,0.3,0.0,-0.03,-4.9,0.0,7.7231727,-2.2847722,0.0,0
315,1994,45,45,GSW,Dwayne Morton,Louisville,1.0,41.0,395.0,167.0,58.0,18.0,0.388,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-3.5,-0.1,10.122405,6.8047647,0.2,0
320,1994,50,50,PHO,Charles Claxton,Georgia,1.0,3.0,7.0,2.0,2.0,0.0,0.5,0.0,0.0,2.3,0.7,0.7,0.0,0.0,-0.179,-18.9,0.0,7.728566,-1.9521724,0.0,0
343,1995,19,19,DET,Randolph Childress,Wake Forest,2.0,51.0,405.0,124.0,25.0,49.0,0.328,0.273,0.8,7.9,2.4,0.5,1.0,-0.2,-0.026,-5.7,-0.4,10.87975,8.512036,-0.2,0
348,1995,24,24,DAL,Loren Meyer,Iowa State,3.0,140.0,2044.0,645.0,480.0,77.0,0.432,0.348,0.696,14.6,4.6,3.4,0.6,0.5,0.012,-7.2,-2.7,8.967551,6.2928915,0.5,0
350,1995,26,26,SEA,Sherell Ford,University of Illinois at Chicago,1.0,28.0,139.0,90.0,24.0,5.0,0.375,0.16,0.765,5.0,3.2,0.9,0.2,0.4,0.124,-5.2,-0.1,11.309655,6.9794726,0.4,0
354,1995,30,30,DET,Lou Roe,UMass,2.0,66.0,479.0,130.0,92.0,21.0,0.333,0.25,0.647,7.3,2.0,1.4,0.3,0.0,-0.001,-4.9,-0.4,11.61851,6.900287,0.0,0
355,1995,31,31,CHI,Dragan Tarlać,International,1.0,43.0,598.0,103.0,122.0,31.0,0.394,0.0,0.758,13.9,2.4,2.8,0.7,-0.2,-0.016,-7.3,-0.8,9.773438,-0.22582696,-0.2,0
356,1995,32,32,WSB,Terrence Rencher,Texas,1.0,36.0,405.0,106.0,44.0,54.0,0.33,0.31,0.674,11.3,2.9,1.2,1.5,-0.2,-0.021,-4.0,-0.2,11.196641,7.5386534,-0.2,0
357,1995,33,33,BOS,Junior Burrough,Virginia,1.0,61.0,495.0,189.0,109.0,15.0,0.376,0.0,0.656,8.1,3.1,1.8,0.2,-0.2,-0.018,-7.5,-0.7,9.654465,-0.63151747,-0.2,0
359,1995,35,35,TOR,Jimmy King,Michigan,2.0,64.0,890.0,285.0,112.0,90.0,0.429,0.147,0.691,13.9,4.5,1.8,1.4,0.0,0.001,-4.6,-0.6,10.1032295,4.6341124,0.0,0
360,1995,36,36,VAN,Lawrence Moten,Syracuse,3.0,119.0,1814.0,747.0,181.0,182.0,0.408,0.299,0.652,15.2,6.3,1.5,1.5,0.0,0.001,-2.1,0.0,10.119277,5.981253,0.0,0
361,1995,37,37,LAL,Frankie King,Western Carolina University,2.0,13.0,79.0,27.0,16.0,7.0,0.357,0.333,0.75,6.1,2.1,1.2,0.5,0.0,0.025,-4.7,-0.1,10.213701,8.108848,0.0,0
364,1995,40,40,GSW,Dwayne Whitfield,Jackson State University,1.0,8.0,122.0,40.0,25.0,2.0,0.433,0.0,0.636,15.3,5.0,3.1,0.3,0.0,0.01,-7.2,-0.2,8.911553,-0.4413528,0.0,0
366,1995,42,42,ATL,Donnie Boyce,Colorado,2.0,30.0,195.0,79.0,25.0,16.0,0.349,0.25,0.5,6.5,2.6,0.8,0.5,-0.3,-0.064,-4.9,-0.1,11.69365,6.0245953,-0.3,0
373,1995,49,49,MIN,Jerome Allen,Penn,2.0,117.0,1305.0,336.0,123.0,201.0,0.35,0.317,0.63,11.2,2.9,1.1,1.7,0.2,0.006,-3.2,-0.4,11.011402,7.252765,0.2,0
374,1995,50,50,GSW,Martin Lewis,Seward County Community College,2.0,25.0,239.0,89.0,35.0,7.0,0.473,0.3,0.593,9.6,3.6,1.4,0.3,0.1,0.026,-5.0,-0.2,9.038074,5.0851274,0.1,0
379,1995,55,55,GSW,Michael McDonald,New Orleans,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,-0.1,-0.638,-32.4,0.0,10.677735,-2.3996422,-0.1,0
381,1995,57,57,ATL,Cuonzo Martin,Purdue,2.0,7.0,32.0,9.0,3.0,3.0,0.25,0.6,0.0,4.6,1.3,0.4,0.4,-0.1,-0.151,-6.3,0.0,7.6777945,-2.3413167,-0.1,0
403,1996,21,21,NYK,Dontae' Jones,Mississippi State,1.0,15.0,91.0,44.0,9.0,5.0,0.333,0.261,0.0,6.1,2.9,0.6,0.3,-0.3,-0.175,-10.9,-0.2,7.7422986,-2.3174722,-0.3,0
405,1996,23,23,DEN,Efthimios Rentzias,International,1.0,35.0,144.0,52.0,26.0,7.0,0.339,0.5,0.889,4.1,1.5,0.7,0.2,0.2,0.058,-3.8,-0.1,9.896097,8.795819,0.2,0
410,1996,28,28,ATL,Priest Lauderdale,Central State University,2.0,74.0,525.0,255.0,143.0,33.0,0.472,0.0,0.554,7.1,3.4,1.9,0.4,-0.8,-0.074,-7.9,-0.8,8.331084,-0.7592482,-0.8,0
420,1996,38,38,BOS,Steve Hamer,Tennessee,1.0,35.0,268.0,76.0,60.0,7.0,0.526,0.0,0.552,7.7,2.2,1.7,0.2,0.2,0.031,-6.5,-0.3,7.676884,-0.6538687,0.2,0
423,1996,41,41,SAC,Jason Sasser,Texas Tech,2.0,14.0,108.0,30.0,15.0,4.0,0.412,0.333,0.5,7.7,2.1,1.1,0.3,0.0,-0.014,-5.7,-0.1,10.782703,5.8910456,0.0,0
425,1996,43,43,PHO,Ben Davis,Arizona,4.0,40.0,154.0,54.0,53.0,5.0,0.356,0.0,0.462,3.9,1.4,1.3,0.1,0.1,0.04,-5.5,-0.1,9.36072,-1.6645613,0.1,0
428,1996,46,46,POR,Marcus Brown,Murray State,2.0,27.0,229.0,92.0,22.0,23.0,0.381,0.333,0.714,8.5,3.4,0.8,0.9,0.3,0.066,-2.6,0.0,10.113711,7.578621,0.3,0
431,1996,49,49,ORL,Amal McCaskill,Marquette,4.0,114.0,968.0,204.0,213.0,36.0,0.377,0.0,0.609,8.5,1.8,1.9,0.3,0.5,0.024,-4.7,-0.7,9.545331,-0.9857418,0.5,0
433,1996,51,51,VAN,Chris Robinson,Western Kentucky,2.0,76.0,1095.0,350.0,117.0,104.0,0.376,0.374,0.571,14.4,4.6,1.5,1.4,-0.1,-0.003,-4.0,-0.6,10.478865,6.4617953,-0.1,0
435,1996,53,53,MIL,Jeff Nordgaard,Green Bay,1.0,13.0,48.0,18.0,14.0,3.0,0.278,0.0,0.889,3.7,1.4,1.1,0.2,0.0,0.043,-3.7,0.0,10.564185,-0.40142128,0.0,0
457,1997,17,17,ORL,Johnny Taylor,Chattanooga,3.0,54.0,866.0,256.0,120.0,26.0,0.402,0.394,0.718,16.0,4.7,2.2,0.5,0.1,0.007,-4.0,-0.4,9.521551,6.9708743,0.1,0
460,1997,20,20,MIN,Paul Grant,Wisconsin,2.0,16.0,111.0,29.0,18.0,3.0,0.448,0.0,0.375,6.9,1.8,1.1,0.2,-0.1,-0.043,-8.7,-0.2,8.296498,-1.6837513,-0.1,0
462,1997,22,22,ATL,Ed Gray,California,2.0,60.0,809.0,373.0,73.0,46.0,0.339,0.341,0.814,13.5,6.2,1.2,0.8,0.1,0.009,-4.0,-0.4,10.262426,8.661828,0.1,0
464,1997,24,24,HOU,Rodrick Rhodes,USC,3.0,72.0,1234.0,380.0,88.0,121.0,0.347,0.2,0.62,17.1,5.3,1.2,1.7,-1.6,-0.064,-6.3,-1.3,11.620576,6.7382336,-1.6,0
468,1997,28,28,CHI,Keith Booth,Maryland,2.0,45.0,449.0,130.0,97.0,39.0,0.325,0.091,0.563,10.0,2.9,2.2,0.9,-0.8,-0.08,-6.1,-0.5,9.907768,-1.4494394,-0.8,0
472,1997,32,32,DEN,James Cotton,Cal State Long Beach,2.0,19.0,92.0,49.0,16.0,0.0,0.359,0.0,0.778,4.8,2.6,0.8,0.0,0.0,0.008,-6.6,-0.1,10.154026,-0.47676548,0.0,0
473,1997,33,33,PHI,Marko Milič,International,2.0,44.0,216.0,108.0,30.0,14.0,0.56,0.429,0.647,4.9,2.5,0.7,0.3,0.2,0.047,-2.4,0.0,8.585816,5.035344,0.2,0
474,1997,34,34,DAL,Bubba Wells,Austin Peay State University,1.0,39.0,395.0,128.0,68.0,34.0,0.414,0.167,0.721,10.1,3.3,1.7,0.9,0.1,0.013,-3.5,-0.2,10.235778,4.7324495,0.1,0
475,1997,35,35,PHI,Kebu Stewart,Cal State-Bakersfield,1.0,15.0,110.0,40.0,31.0,2.0,0.462,0.0,0.64,7.3,2.7,2.1,0.1,0.2,0.098,-1.4,0.0,8.683954,-0.25517455,0.2,0
476,1997,36,36,PHI,James Collins,Florida State,1.0,23.0,103.0,59.0,14.0,3.0,0.382,0.45,0.571,4.5,2.6,0.6,0.1,0.0,0.008,-1.0,0.0,10.403254,6.4939647,0.0,0
478,1997,38,38,MIL,Jerald Honeycutt,Tulane,2.0,54.0,632.0,275.0,105.0,36.0,0.391,0.362,0.632,11.7,5.1,1.9,0.7,0.3,0.02,-3.3,-0.2,10.244847,6.6719875,0.3,0
481,1997,41,41,DEN,Jason Lawson,Villanova,1.0,17.0,80.0,26.0,27.0,5.0,0.6,0.0,0.8,4.7,1.5,1.6,0.3,0.5,0.28,4.8,0.1,7.5232315,-0.43534338,0.5,0
485,1997,45,45,WAS,God Shammgod,Providence,1.0,20.0,146.0,61.0,7.0,36.0,0.328,0.0,0.767,7.3,3.1,0.4,1.8,-0.1,-0.049,-6.2,-0.2,10.202389,-0.59123933,-0.1,0
486,1997,46,46,ORL,Eric Washington,Alabama,2.0,104.0,2300.0,716.0,216.0,108.0,0.402,0.346,0.757,22.1,6.9,2.1,1.0,0.1,0.002,-3.5,-0.9,8.696157,7.5477076,0.1,0
491,1997,51,51,LAL,DeJuan Wheat,Louisville,2.0,80.0,740.0,265.0,56.0,127.0,0.383,0.39,0.7,9.3,3.3,0.7,1.6,0.5,0.034,-1.9,0.0,10.058741,6.8924894,0.5,0
515,1998,18,18,HOU,Mirsad Türkcan,International,1.0,17.0,90.0,33.0,33.0,5.0,0.368,0.0,0.625,5.3,1.9,1.9,0.3,0.0,-0.019,-6.3,-0.1,9.699271,-0.823898,0.0,0
517,1998,20,20,ATL,Roshown McLeod,Duke,3.0,113.0,2130.0,817.0,308.0,124.0,0.409,0.111,0.819,18.8,7.2,2.7,1.1,0.2,0.004,-4.4,-1.3,10.62529,4.551319,0.2,0
525,1998,28,28,CHI,Corey Benjamin,Oregon State,4.0,153.0,2191.0,835.0,259.0,143.0,0.39,0.289,0.652,14.3,5.5,1.7,0.9,-0.9,-0.019,-4.8,-1.6,10.2756405,6.0035486,-0.9,0
532,1998,35,35,DAL,Bruno Šundov,International,7.0,102.0,524.0,173.0,107.0,18.0,0.356,0.208,0.526,5.1,1.7,1.0,0.2,-0.7,-0.062,-8.9,-0.9,11.608742,6.0736494,-0.7,0
534,1998,37,37,PHI,Casey Shaw,Toledo,1.0,9.0,14.0,2.0,3.0,0.0,0.125,0.0,0.0,1.6,0.2,0.3,0.0,-0.1,-0.498,-29.8,-0.1,8.23268,-2.4261525,-0.1,0
535,1998,38,38,NYK,DeMarco Johnson,UNC Charlotte,1.0,5.0,37.0,6.0,7.0,0.0,0.333,0.0,0.0,7.4,1.2,1.4,0.0,-0.1,-0.091,-10.3,-0.1,7.8173604,-2.217097,-0.1,0
537,1998,40,40,DET,Korleone Young,International,1.0,3.0,15.0,13.0,4.0,1.0,0.5,0.25,1.0,5.0,4.3,1.3,0.3,0.1,0.28,9.4,0.0,8.542973,8.316275,0.1,0
539,1998,42,42,ORL,Miles Simon,Arizona,1.0,5.0,19.0,2.0,2.0,0.0,0.2,0.0,0.0,3.8,0.4,0.4,0.0,-0.1,-0.289,-17.4,-0.1,8.005179,-2.3737762,-0.1,0
