id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,pca1,pca2,metric_value,quartile
235,1993,19,19,BOS,Acie Earl,Iowa,4.0,193.0,2512.0,980.0,517.0,61.0,0.403,0.0,0.667,13.0,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,-1.565998390210527,-0.9944435631245228,0.005,0
247,1993,31,31,SAC,Evers Burns,Maryland,1.0,23.0,143.0,56.0,30.0,9.0,0.4,0.0,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-5.5,-0.1,-2.2787632016338524,-1.4265747734545469,0.02,0
248,1993,32,32,PHI,Alphonso Ford,Mississippi Valley State University,2.0,11.0,114.0,35.0,20.0,10.0,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-8.4,-0.2,-2.3608424392799763,-0.743280327669675,-0.153,0
250,1993,34,34,GSW,Darnell Mee,Western Kentucky,2.0,40.0,293.0,76.0,36.0,18.0,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,-2.2221579982321416,-0.41341376416988734,-0.02,0
251,1993,35,35,MIA,Ed Stokes,Arizona,1.0,4.0,17.0,3.0,4.0,1.0,0.333,0.0,0.5,4.3,0.8,1.0,0.3,0.0,-0.077,-7.6,0.0,-2.457907826403914,-1.2905787433758427,-0.077,0
256,1993,40,40,ATL,Rich Manning,Washington,2.0,55.0,512.0,182.0,94.0,10.0,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.028,-8.3,-0.8,-1.5679327678604538,0.8739751941141317,-0.028,0
258,1993,42,42,SEA,Adonis Jordan,Kansas,2.0,10.0,97.0,21.0,6.0,22.0,0.296,0.25,0.5,9.7,2.1,0.6,2.2,0.0,-0.015,-2.9,0.0,-2.210543921990653,0.006096750031652536,-0.015,0
262,1993,46,46,HOU,Richard Petruška,UCLA,1.0,22.0,92.0,53.0,31.0,1.0,0.435,0.467,0.75,4.2,2.4,1.4,0.0,0.0,-0.014,-8.2,-0.1,-1.425012738597756,1.5725613465901023,-0.014,0
264,1993,48,48,POR,Kevin Thompson,NC State,1.0,14.0,58.0,13.0,13.0,3.0,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.0,-0.016,-8.1,-0.1,-2.2824279097316422,-1.601170142161699,-0.016,0
276,1994,6,6,PHI,Sharone Wright,Clemson,4.0,203.0,4531.0,1974.0,1023.0,118.0,0.456,0.083,0.618,22.3,9.7,5.0,0.6,1.4,0.015,-4.8,-3.2,-1.1247501261523918,-1.062094727481457,0.015,0
284,1994,14,14,NJN,Yinka Dare,George Washington,4.0,110.0,1002.0,233.0,281.0,4.0,0.396,0.0,0.57,9.1,2.1,2.6,0.0,-0.7,-0.033,-8.4,-1.6,-2.0062706510958632,-1.2871352913338319,-0.033,0
289,1994,19,19,DAL,Tony Dumas,Missouri-Kansas City,4.0,156.0,2222.0,1140.0,198.0,186.0,0.404,0.327,0.608,14.2,7.3,1.3,1.2,1.3,0.027,-3.3,-0.7,-1.3322401378155877,0.36894568918392345,0.027,0
290,1994,20,20,PHI,B.J. Tyler,Texas,1.0,55.0,809.0,195.0,62.0,174.0,0.381,0.314,0.7,14.7,3.5,1.1,3.2,-0.7,-0.039,-5.0,-0.6,-1.5979728585185002,0.8111808739306181,-0.039,0
310,1994,40,40,MIA,Jeff Webster,Oklahoma,1.0,11.0,58.0,18.0,7.0,3.0,0.348,0.333,0.0,5.3,1.6,0.6,0.3,0.0,-0.03,-4.9,0.0,-2.6193800646673,-1.7555087538313212,-0.03,0
315,1994,45,45,GSW,Dwayne Morton,Louisville,1.0,41.0,395.0,167.0,58.0,18.0,0.388,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-3.5,-0.1,-1.6431561553901615,0.935981965154796,0.025,0
320,1994,50,50,PHO,Charles Claxton,Georgia,1.0,3.0,7.0,2.0,2.0,0.0,0.5,0.0,0.0,2.3,0.7,0.7,0.0,0.0,-0.179,-18.9,0.0,-2.770924082490556,-3.8099403860357275,-0.179,0
333,1995,9,9,NJN,Ed O'Bannon,UCLA,2.0,128.0,2062.0,634.0,316.0,102.0,0.367,0.222,0.755,16.1,5.0,2.5,0.8,1.1,0.025,-3.5,-0.7,-1.4357572106503045,0.5703414249382961,0.025,0
343,1995,19,19,DET,Randolph Childress,Wake Forest,2.0,51.0,405.0,124.0,25.0,49.0,0.328,0.273,0.8,7.9,2.4,0.5,1.0,-0.2,-0.026,-5.7,-0.4,-1.6906698997440697,1.1892915553637844,-0.026,0
346,1995,22,22,CHH,George Zídek,UCLA,3.0,135.0,1328.0,453.0,286.0,32.0,0.408,0.25,0.783,9.8,3.4,2.1,0.2,0.8,0.029,-7.5,-1.8,-1.3721105028397125,0.6903011297287011,0.029,0
348,1995,24,24,DAL,Loren Meyer,Iowa State,3.0,140.0,2044.0,645.0,480.0,77.0,0.432,0.348,0.696,14.6,4.6,3.4,0.6,0.5,0.012,-7.2,-2.7,-1.2118644839595607,0.6972751824987605,0.012,0
349,1995,25,25,ORL,David Vaughn,Memphis,4.0,118.0,1156.0,341.0,361.0,36.0,0.423,0.0,0.638,9.8,2.9,3.1,0.3,0.6,0.026,-6.4,-1.3,-1.8294104803443343,-1.117108334096191,0.026,0
353,1995,29,29,SAS,Cory Alexander,Virginia,7.0,307.0,4847.0,1677.0,481.0,834.0,0.389,0.354,0.756,15.8,5.5,1.6,2.7,3.0,0.03,-1.7,0.4,-0.5252969769530083,1.0555737726237315,0.03,0
354,1995,30,30,DET,Lou Roe,UMass,2.0,66.0,479.0,130.0,92.0,21.0,0.333,0.25,0.647,7.3,2.0,1.4,0.3,0.0,-0.001,-4.9,-0.4,-1.8579823409864007,0.4424140261129414,-0.001,0
355,1995,31,31,CHI,Dragan Tarlać,International,1.0,43.0,598.0,103.0,122.0,31.0,0.394,0.0,0.758,13.9,2.4,2.8,0.7,-0.2,-0.016,-7.3,-0.8,-1.9358468113862475,-0.49025171000210516,-0.016,0
356,1995,32,32,WSB,Terrence Rencher,Texas,1.0,36.0,405.0,106.0,44.0,54.0,0.33,0.31,0.674,11.3,2.9,1.2,1.5,-0.2,-0.021,-4.0,-0.2,-1.8085383565147435,0.8584884605767116,-0.021,0
357,1995,33,33,BOS,Junior Burrough,Virginia,1.0,61.0,495.0,189.0,109.0,15.0,0.376,0.0,0.656,8.1,3.1,1.8,0.2,-0.2,-0.018,-7.5,-0.7,-2.0638824504743427,-0.841524905778303,-0.018,0
359,1995,35,35,TOR,Jimmy King,Michigan,2.0,64.0,890.0,285.0,112.0,90.0,0.429,0.147,0.691,13.9,4.5,1.8,1.4,0.0,0.001,-4.6,-0.6,-1.7132084166060408,-0.18014739490567766,0.001,0
360,1995,36,36,VAN,Lawrence Moten,Syracuse,3.0,119.0,1814.0,747.0,181.0,182.0,0.408,0.299,0.652,15.2,6.3,1.5,1.5,0.0,0.001,-2.1,0.0,-1.4165943711770685,0.41776737970708777,0.001,0
361,1995,37,37,LAL,Frankie King,Western Carolina University,2.0,13.0,79.0,27.0,16.0,7.0,0.357,0.333,0.75,6.1,2.1,1.2,0.5,0.0,0.025,-4.7,-0.1,-1.7228217667191368,1.193876385401973,0.025,0
364,1995,40,40,GSW,Dwayne Whitfield,Jackson State University,1.0,8.0,122.0,40.0,25.0,2.0,0.433,0.0,0.636,15.3,5.0,3.1,0.3,0.0,0.01,-7.2,-0.2,-2.1179892413564314,-1.0745734758550323,0.01,0
366,1995,42,42,ATL,Donnie Boyce,Colorado,2.0,30.0,195.0,79.0,25.0,16.0,0.349,0.25,0.5,6.5,2.6,0.8,0.5,-0.3,-0.064,-4.9,-0.1,-2.0849730372964297,-0.17228871402146803,-0.064,0
372,1995,48,48,MIN,Mark Davis,Texas Tech,5.0,230.0,3681.0,1261.0,697.0,294.0,0.442,0.246,0.655,16.0,5.5,3.0,1.3,2.3,0.03,-2.4,-0.4,-0.9971621154577284,-0.04192540842501556,0.03,0
373,1995,49,49,MIN,Jerome Allen,Penn,2.0,117.0,1305.0,336.0,123.0,201.0,0.35,0.317,0.63,11.2,2.9,1.1,1.7,0.2,0.006,-3.2,-0.4,-1.586076023793947,0.6183241484266638,0.006,0
374,1995,50,50,GSW,Martin Lewis,Seward County Community College,2.0,25.0,239.0,89.0,35.0,7.0,0.473,0.3,0.593,9.6,3.6,1.4,0.3,0.1,0.026,-5.0,-0.2,-1.721286632236243,0.03637214909568712,0.026,0
379,1995,55,55,GSW,Michael McDonald,New Orleans,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,-0.1,-0.638,-32.4,0.0,-3.5900415796740868,-2.2125608012969322,-0.638,0
381,1995,57,57,ATL,Cuonzo Martin,Purdue,2.0,7.0,32.0,9.0,3.0,3.0,0.25,0.6,0.0,4.6,1.3,0.4,0.4,-0.1,-0.151,-6.3,0.0,-2.480521886096333,-0.18018468460710826,-0.151,0
403,1996,21,21,NYK,Dontae' Jones,Mississippi State,1.0,15.0,91.0,44.0,9.0,5.0,0.333,0.261,0.0,6.1,2.9,0.6,0.3,-0.3,-0.175,-10.9,-0.2,-2.716290328242536,-2.0492621046423265,-0.175,0
410,1996,28,28,ATL,Priest Lauderdale,Central State University,2.0,74.0,525.0,255.0,143.0,33.0,0.472,0.0,0.554,7.1,3.4,1.9,0.4,-0.8,-0.074,-7.9,-0.8,-1.9887913777459252,-1.561427837965878,-0.074,0
420,1996,38,38,BOS,Steve Hamer,Tennessee,1.0,35.0,268.0,76.0,60.0,7.0,0.526,0.0,0.552,7.7,2.2,1.7,0.2,0.2,0.031,-6.5,-0.3,-2.008842449079559,-1.718011700041147,0.031,0
423,1996,41,41,SAC,Jason Sasser,Texas Tech,2.0,14.0,108.0,30.0,15.0,4.0,0.412,0.333,0.5,7.7,2.1,1.1,0.3,0.0,-0.014,-5.7,-0.1,-1.922649078741209,0.02443623507049039,-0.014,0
431,1996,49,49,ORL,Amal McCaskill,Marquette,4.0,114.0,968.0,204.0,213.0,36.0,0.377,0.0,0.609,8.5,1.8,1.9,0.3,0.5,0.024,-4.7,-0.7,-1.9945346556354413,-1.0615081793909027,0.024,0
433,1996,51,51,VAN,Chris Robinson,Western Kentucky,2.0,76.0,1095.0,350.0,117.0,104.0,0.376,0.374,0.571,14.4,4.6,1.5,1.4,-0.1,-0.003,-4.0,-0.6,-1.6415318138274988,0.5785759949988358,-0.003,0
457,1997,17,17,ORL,Johnny Taylor,Chattanooga,3.0,54.0,866.0,256.0,120.0,26.0,0.402,0.394,0.718,16.0,4.7,2.2,0.5,0.1,0.007,-4.0,-0.4,-1.4767959552520606,1.178899471182886,0.007,0
460,1997,20,20,MIN,Paul Grant,Wisconsin,2.0,16.0,111.0,29.0,18.0,3.0,0.448,0.0,0.375,6.9,1.8,1.1,0.2,-0.1,-0.043,-8.7,-0.2,-2.3895065301586715,-2.160264827213696,-0.043,0
462,1997,22,22,ATL,Ed Gray,California,2.0,60.0,809.0,373.0,73.0,46.0,0.339,0.341,0.814,13.5,6.2,1.2,0.8,0.1,0.009,-4.0,-0.4,-1.5156997499152371,1.5160018458687596,0.009,0
464,1997,24,24,HOU,Rodrick Rhodes,USC,3.0,72.0,1234.0,380.0,88.0,121.0,0.347,0.2,0.62,17.1,5.3,1.2,1.7,-1.6,-0.064,-6.3,-1.3,-1.8287559752019875,0.04849803559506402,-0.064,0
468,1997,28,28,CHI,Keith Booth,Maryland,2.0,45.0,449.0,130.0,97.0,39.0,0.325,0.091,0.563,10.0,2.9,2.2,0.9,-0.8,-0.08,-6.1,-0.5,-2.175388350772314,-0.6110370308279162,-0.08,0
472,1997,32,32,DEN,James Cotton,Cal State Long Beach,2.0,19.0,92.0,49.0,16.0,0.0,0.359,0.0,0.778,4.8,2.6,0.8,0.0,0.0,0.008,-6.6,-0.1,-2.0611699438731717,-0.2754969295465148,0.008,0
474,1997,34,34,DAL,Bubba Wells,Austin Peay State University,1.0,39.0,395.0,128.0,68.0,34.0,0.414,0.167,0.721,10.1,3.3,1.7,0.9,0.1,0.013,-3.5,-0.2,-1.7767106786982483,0.09695065164671704,0.013,0
476,1997,36,36,PHI,James Collins,Florida State,1.0,23.0,103.0,59.0,14.0,3.0,0.382,0.45,0.571,4.5,2.6,0.6,0.1,0.0,0.008,-1.0,0.0,-1.7400904042970575,0.9523010919331912,0.008,0
478,1997,38,38,MIL,Jerald Honeycutt,Tulane,2.0,54.0,632.0,275.0,105.0,36.0,0.391,0.362,0.632,11.7,5.1,1.9,0.7,0.3,0.02,-3.3,-0.2,-1.640866669555919,0.7252642851650102,0.02,0
484,1997,44,44,CLE,Cedric Henderson,Memphis,5.0,260.0,6182.0,1885.0,755.0,419.0,0.436,0.14,0.715,23.8,7.3,2.9,1.6,3.3,0.026,-2.8,-1.3,-0.7958274161210773,-0.32193997374940936,0.026,0
485,1997,45,45,WAS,God Shammgod,Providence,1.0,20.0,146.0,61.0,7.0,36.0,0.328,0.0,0.767,7.3,3.1,0.4,1.8,-0.1,-0.049,-6.2,-0.2,-2.1105804486154582,-0.21841164518522352,-0.049,0
486,1997,46,46,ORL,Eric Washington,Alabama,2.0,104.0,2300.0,716.0,216.0,108.0,0.402,0.346,0.757,22.1,6.9,2.1,1.0,0.1,0.002,-3.5,-0.9,-1.266001470745442,1.0686847280325096,0.002,0
