id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,pca1,pca2,metric_value,quartile
57,1990,3,3,DEN,Mahmoud Abdul-Rauf,LSU,9.0,586.0,15628.0,8553.0,1087.0,2079.0,0.442,0.354,0.905,26.7,14.6,1.9,3.5,25.2,0.077,-0.8,4.5,1.740896450737396,1.2124793972185857,0.077,2
58,1990,4,4,ORL,Dennis Scott,Georgia Tech,10.0,629.0,17983.0,8094.0,1774.0,1296.0,0.417,0.397,0.793,28.6,12.9,2.8,2.1,33.4,0.089,0.2,9.9,1.6458064170973392,0.9040500014506667,0.089,2
59,1990,5,5,CHH,Kendall Gill,Illinois,15.0,966.0,29481.0,12914.0,4002.0,2945.0,0.434,0.3,0.754,30.5,13.4,4.1,3.0,47.8,0.078,0.1,15.8,3.8908444195863625,-0.2272973306631344,0.078,2
60,1990,6,6,MIN,Felton Spencer,Louisville,12.0,640.0,12298.0,3354.0,3436.0,213.0,0.484,0.0,0.658,19.2,5.2,5.4,0.3,20.9,0.081,-4.3,-7.0,0.46334313443080494,-1.8890328625778463,0.081,2
67,1990,13,13,LAC,Loy Vaught,Michigan,11.0,689.0,16993.0,6984.0,4881.0,652.0,0.504,0.244,0.718,24.7,10.1,7.1,0.9,35.8,0.101,-1.5,2.2,1.8843215147986312,-0.8305857096271307,0.101,2
70,1990,16,16,MIL,Terry Mills,Michigan,11.0,678.0,16422.0,7175.0,3680.0,891.0,0.457,0.384,0.781,24.2,10.6,5.4,1.3,33.3,0.097,-0.6,5.9,1.8505623333993864,0.4063457128678302,0.097,2
72,1990,18,18,SAC,Duane Causwell,Temple,11.0,541.0,9409.0,2648.0,2273.0,243.0,0.507,0.286,0.618,17.4,4.9,4.2,0.4,15.8,0.081,-2.3,-0.7,0.22681324922313406,-0.5586466214996917,0.081,2
73,1990,19,19,BOS,Dee Brown,Jacksonville University,12.0,608.0,16843.0,6758.0,1569.0,2227.0,0.436,0.357,0.825,27.7,11.1,2.6,3.7,33.4,0.095,0.8,11.6,1.7031839620781728,0.8748222991807584,0.095,2
75,1990,21,21,PHO,Jayson Williams,St. John's,9.0,475.0,9805.0,3472.0,3584.0,287.0,0.44,0.125,0.606,20.6,7.3,7.5,0.6,20.0,0.098,-2.8,-2.1,0.1972347445316675,-1.3233651151058603,0.098,2
79,1990,25,25,POR,Alaa Abdelnaby,Duke,5.0,256.0,3200.0,1465.0,846.0,85.0,0.502,0.0,0.701,12.5,5.7,3.3,0.3,4.8,0.072,-3.8,-1.5,-1.1297714586469452,-1.2452517961293792,0.072,2
92,1990,38,38,SEA,Jud Buechler,Arizona,12.0,720.0,8444.0,2385.0,1266.0,560.0,0.433,0.366,0.633,11.7,3.3,1.8,0.8,16.5,0.094,-0.1,4.0,0.2850357423772166,0.22918330929266656,0.094,2
98,1990,44,44,MIL,Steve Henson,Kansas State,7.0,238.0,2282.0,739.0,176.0,465.0,0.403,0.432,0.869,9.6,3.1,0.7,2.0,3.8,0.079,-1.8,0.1,-0.7516962335410334,1.9026826501175842,0.079,2
101,1990,47,47,PHI,Derek Strong,Xavier,10.0,456.0,8548.0,3088.0,2213.0,291.0,0.43,0.18,0.786,18.7,6.8,4.9,0.6,18.5,0.104,-2.1,-0.3,0.062427460266354325,-0.11326729783073916,0.104,2
111,1991,3,3,SAC,Billy Owens,Syracuse,10.0,600.0,17619.0,7026.0,4016.0,1704.0,0.481,0.291,0.629,29.4,11.7,6.7,2.8,28.6,0.078,-0.2,7.8,1.8526130589970573,-0.7154673798246659,0.078,2
117,1991,9,9,ATL,Stacey Augmon,UNLV,15.0,1001.0,21658.0,7990.0,3216.0,1561.0,0.469,0.152,0.728,21.6,8.0,3.2,1.6,43.8,0.097,-0.2,9.8,2.407609234267945,-0.9793098815810957,0.097,2
125,1991,17,17,GSW,Victor Alexander,Iowa State,5.0,286.0,5755.0,2542.0,1384.0,257.0,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.2,-0.3,-0.4357945920667276,-0.3177913992459102,0.073,2
129,1991,21,21,UTA,Eric Murdock,Providence,9.0,508.0,11882.0,5118.0,1261.0,2467.0,0.438,0.343,0.786,23.4,10.1,2.5,4.9,25.6,0.103,2.0,12.1,1.139232632660299,0.7804495628367143,0.103,2
132,1991,24,24,BOS,Rick Fox,UNC,13.0,930.0,23723.0,8966.0,3517.0,2649.0,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,0.0,11.7,3.1279684217815484,0.16991781431319028,0.09,2
145,1991,37,37,LAC,Elliot Perry,Memphis,10.0,549.0,9501.0,3449.0,742.0,1699.0,0.459,0.359,0.783,17.3,6.3,1.4,3.1,14.0,0.071,-0.5,3.6,0.6461687007342082,0.8449436675108395,0.071,2
153,1991,45,45,MIL,Bobby Phills,Southern University and A&M College,9.0,467.0,13426.0,5153.0,1469.0,1246.0,0.443,0.39,0.738,28.7,11.0,3.1,2.7,27.2,0.097,0.2,7.5,0.838467345411159,0.7180343112705191,0.097,2
154,1991,46,46,PHO,Richard Dumas,Oklahoma State,3.0,102.0,2226.0,1080.0,351.0,111.0,0.509,0.231,0.694,21.8,10.6,3.4,1.1,4.5,0.097,-0.2,1.0,-1.2419663902167093,-0.0874302542936912,0.097,2
167,1992,5,5,DEN,LaPhonso Ellis,Notre Dame,11.0,624.0,17616.0,7410.0,4032.0,981.0,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-1.0,4.6,1.7892195472179075,-0.21008066359521121,0.089,2
168,1992,6,6,WSB,Tom Gugliotta,NC State,13.0,763.0,23556.0,9895.0,5589.0,2140.0,0.451,0.284,0.757,30.9,13.0,7.3,2.8,40.2,0.082,0.6,15.3,3.150059935286781,-0.4583640974411384,0.082,2
169,1992,7,7,SAC,Walt Williams,Maryland,11.0,708.0,18818.0,8385.0,2794.0,1637.0,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.5,11.8,2.0588768546957885,0.44170772332469255,0.087,2
171,1992,9,9,PHI,Clarence Weatherspoon,Southern Miss,13.0,915.0,27736.0,10483.0,6846.0,1346.0,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.3,11.8,3.531485283095342,-1.2697816280287257,0.101,2
175,1992,13,13,DEN,Bryant Stith,Virginia,10.0,586.0,16417.0,5946.0,1983.0,1178.0,0.424,0.329,0.841,28.0,10.1,3.4,2.0,29.5,0.086,-0.8,4.9,1.3127829588511726,0.7664548211459361,0.086,2
177,1992,15,15,LAL,Anthony Peeler,Missouri,13.0,827.0,20464.0,8017.0,2136.0,1956.0,0.427,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.072,-0.7,6.6,2.302298776870119,0.7443567979645822,0.072,2
179,1992,17,17,SEA,Doug Christie,Pepperdine,15.0,827.0,26079.0,9301.0,3382.0,2992.0,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.1,20.7,3.229758116903759,0.5071758972954237,0.102,2
180,1992,18,18,SAS,Tracy Murray,UCLA,12.0,659.0,12103.0,5943.0,1649.0,508.0,0.43,0.388,0.829,18.4,9.0,2.5,0.8,24.1,0.096,-0.1,5.8,1.0078333483862065,1.012982763082518,0.096,2
182,1992,20,20,NYK,Hubert Davis,UNC,12.0,685.0,15143.0,5583.0,1045.0,1172.0,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-0.9,4.2,1.3460349701526197,1.2864260737594515,0.088,2
184,1992,22,22,PHO,Oliver Miller,Arkansas,9.0,493.0,11338.0,3625.0,2893.0,1061.0,0.534,0.116,0.639,23.0,7.4,5.9,2.2,21.1,0.089,0.6,7.4,0.5832419447374456,-1.4303128553565208,0.089,2
186,1992,24,24,GSW,Latrell Sprewell,Alabama,13.0,913.0,35270.0,16712.0,3724.0,3664.0,0.425,0.337,0.804,38.6,18.3,4.1,4.0,56.3,0.077,0.4,21.0,4.682470560388915,0.163617518108083,0.077,2
194,1992,32,32,WSB,Brent Price,Oklahoma,9.0,418.0,7007.0,2481.0,684.0,1236.0,0.426,0.387,0.824,16.8,5.9,1.6,3.0,12.0,0.082,-0.8,2.2,0.13871520351852112,1.2982002792025185,0.082,2
203,1992,41,41,HOU,Popeye Jones,Murray State,11.0,535.0,12579.0,3726.0,3981.0,696.0,0.447,0.281,0.751,23.5,7.0,7.4,1.3,22.0,0.084,-2.7,-2.1,0.992713578047295,-0.1099965469857364,0.084,2
205,1992,43,43,GSW,Sasha Danilović,International,2.0,75.0,2331.0,957.0,182.0,149.0,0.439,0.379,0.789,31.1,12.8,2.4,2.0,4.2,0.087,-0.7,0.8,-1.140738170401213,1.243705760717948,0.087,2
218,1993,2,2,PHI,Shawn Bradley,BYU,12.0,832.0,19531.0,6752.0,5268.0,573.0,0.457,0.103,0.716,23.5,8.1,6.3,0.7,40.7,0.1,-0.2,8.9,1.9874413313702406,-1.4614508427007271,0.1,2
220,1993,4,4,DAL,Jamal Mashburn,Kentucky,11.0,611.0,22762.0,11644.0,3271.0,2414.0,0.418,0.345,0.766,37.3,19.1,5.4,4.0,43.7,0.092,0.3,13.4,2.7138751317690586,0.31605390668761496,0.092,2
224,1993,8,8,MIL,Vin Baker,University of Hartford,13.0,791.0,25737.0,11839.0,5867.0,1509.0,0.485,0.215,0.638,32.5,15.0,7.4,1.9,47.0,0.088,-1.2,5.3,3.1707640193100413,-1.4737791935506936,0.088,2
225,1993,9,9,DEN,Rodney Rogers,Wake Forest,12.0,866.0,21873.0,9468.0,3881.0,1722.0,0.451,0.347,0.69,25.3,10.9,4.5,2.0,38.8,0.085,-0.3,9.7,2.70115402113342,-0.22099494044930715,0.085,2
227,1993,11,11,DET,Allan Houston,Tennessee,12.0,839.0,28311.0,14551.0,2434.0,1990.0,0.444,0.402,0.863,33.7,17.3,2.9,2.4,55.3,0.094,0.1,15.0,3.474804993147544,0.8504671181533838,0.094,2
228,1993,12,12,LAL,George Lynch,UNC,12.0,774.0,17683.0,5109.0,3902.0,1121.0,0.446,0.306,0.652,22.8,6.6,5.0,1.4,32.3,0.088,-0.4,7.3,1.7052383096641228,-0.4697211551897778,0.088,2
230,1993,14,14,IND,Scott Haskin,Oregon State,1.0,27.0,186.0,55.0,55.0,6.0,0.467,0.0,0.684,6.9,2.0,2.0,0.2,0.3,0.087,-2.8,0.0,-1.969146861281792,-1.0016484702407003,0.087,2
236,1993,20,20,CHH,Scott Burrell,UConn,8.0,383.0,7592.0,2647.0,1332.0,527.0,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.104,0.7,5.2,-0.09756677879875801,0.7439379213295477,0.104,2
241,1993,25,25,CHI,Corie Blount,Cincinnati,11.0,644.0,9925.0,2287.0,2690.0,460.0,0.471,0.115,0.587,15.4,3.6,4.2,0.7,18.2,0.088,-2.5,-1.1,0.214725986732012,-1.4469330635696083,0.088,2
242,1993,26,26,ORL,Geert Hammink,LSU,3.0,8.0,27.0,14.0,7.0,2.0,0.4,0.0,0.667,3.4,1.8,0.9,0.3,0.1,0.089,-3.7,0.0,-2.14607141720767,-0.8425564244416047,0.089,2
244,1993,28,28,DAL,Lucious Harris,Cal State Long Beach,12.0,800.0,15701.0,5784.0,1864.0,1130.0,0.426,0.348,0.79,19.6,7.2,2.3,1.4,28.7,0.088,-0.9,4.5,1.4837231140684772,0.616212887067342,0.088,2
253,1993,37,37,LAL,Nick Van Exel,Cincinnati,13.0,880.0,28969.0,12658.0,2545.0,5777.0,0.405,0.357,0.794,32.9,14.4,2.9,6.6,55.9,0.093,0.4,17.7,4.352672333617157,0.6267973535000604,0.093,2
263,1993,47,47,SAS,Chris Whitney,Clemson,11.0,579.0,10052.0,3738.0,815.0,1613.0,0.395,0.361,0.875,17.4,6.5,1.4,2.8,21.2,0.101,-0.2,4.6,0.7328886317884522,1.3961383854938234,0.101,2
271,1994,1,1,MIL,Glenn Robinson,Purdue,11.0,688.0,25346.0,14234.0,4189.0,1879.0,0.459,0.34,0.82,36.8,20.7,6.1,2.7,39.8,0.075,0.1,13.5,3.322566580331886,0.16286007328047056,0.075,2
275,1994,5,5,WSB,Juwan Howard,Michigan,19.0,1208.0,36654.0,16159.0,7428.0,2663.0,0.469,0.12,0.764,30.3,13.4,6.1,2.2,59.4,0.078,-1.6,3.8,5.310794951707404,-1.773547194600926,0.078,2
281,1994,11,11,SEA,Carlos Rogers,Tennessee State,8.0,298.0,5654.0,2196.0,1272.0,182.0,0.536,0.258,0.562,19.0,7.4,4.3,0.6,11.1,0.095,-1.0,1.5,-0.5875856530894004,-0.7795352167313889,0.095,2
283,1994,13,13,DEN,Jalen Rose,Michigan,13.0,923.0,27925.0,13220.0,3193.0,3527.0,0.443,0.355,0.801,30.3,14.3,3.5,3.8,47.2,0.081,-0.2,12.3,3.9348508124901995,0.3407707652310242,0.081,2
285,1994,15,15,IND,Eric Piatkowski,Nebraska,14.0,789.0,14613.0,5919.0,1716.0,778.0,0.434,0.399,0.839,18.5,7.5,2.2,1.0,31.0,0.102,0.2,7.9,1.4242288867045323,1.0420437419237294,0.102,2
287,1994,17,17,POR,Aaron McKie,Temple,13.0,793.0,19156.0,5871.0,2587.0,2126.0,0.438,0.35,0.779,24.2,7.4,3.3,2.7,40.0,0.1,0.7,12.9,2.0949132191401962,0.45870483844307697,0.1,2
293,1994,23,23,PHO,Wesley Person,Auburn,11.0,733.0,20727.0,8192.0,2402.0,1234.0,0.457,0.418,0.778,28.3,11.2,3.3,1.7,44.0,0.102,0.9,15.2,2.1019510600123765,0.6809402852492524,0.102,2
294,1994,24,24,NYK,Monty Williams,Notre Dame,9.0,456.0,7624.0,2884.0,1296.0,544.0,0.481,0.111,0.665,16.7,6.3,2.8,1.2,11.4,0.072,-1.8,0.3,-0.2430598546046157,-0.9400576310513378,0.072,2
295,1994,25,25,LAC,Greg Minor,Louisville,5.0,277.0,5144.0,1902.0,741.0,384.0,0.478,0.226,0.767,18.6,6.9,2.7,1.4,8.2,0.077,-1.5,0.7,-0.6043995797999832,0.1608423092526405,0.077,2
302,1994,32,32,WSB,Jim McIlvaine,Marquette,7.0,401.0,5927.0,1072.0,1243.0,105.0,0.446,0.1,0.551,14.8,2.7,3.1,0.3,9.4,0.076,-2.2,-0.3,-0.9082815103529605,-1.2952396286679337,0.076,2
304,1994,34,34,ATL,Gaylon Nickerson,Northwestern Oklahoma State University,1.0,4.0,42.0,15.0,5.0,1.0,0.333,0.0,1.0,10.5,3.8,1.3,0.3,0.1,0.076,-1.2,0.0,-1.8725480609359546,0.6955787286009345,0.076,2
307,1994,37,37,SEA,Dontonio Wingfield,Cincinnati,4.0,114.0,1146.0,423.0,275.0,76.0,0.389,0.309,0.721,10.1,3.7,2.4,0.7,1.8,0.074,-2.6,-0.2,-1.4362810142713678,0.7932893914383436,0.074,2
313,1994,43,43,POR,Shawnelle Scott,St. John's,4.0,105.0,634.0,189.0,228.0,20.0,0.464,0.0,0.465,6.0,1.8,2.2,0.2,1.3,0.101,-3.8,-0.3,-2.051357744101689,-1.9091211745798846,0.101,2
316,1994,46,46,MIL,Voshon Lenard,Minnesota,11.0,565.0,15349.0,6745.0,1609.0,1180.0,0.415,0.384,0.787,27.2,11.9,2.8,2.1,29.6,0.093,0.0,7.9,1.2198050405550993,0.8948746883845682,0.093,2
327,1995,3,3,PHI,Jerry Stackhouse,UNC,18.0,970.0,30222.0,16409.0,3067.0,3240.0,0.409,0.309,0.822,31.2,16.9,3.2,3.3,52.4,0.083,0.3,17.4,4.202806966468844,0.2549299296678012,0.083,2
331,1995,7,7,TOR,Damon Stoudamire,Arizona,13.0,878.0,29106.0,11763.0,3039.0,5371.0,0.406,0.357,0.833,33.2,13.4,3.5,6.1,55.4,0.091,0.3,16.8,4.2975432298614376,0.7062754511310181,0.091,2
336,1995,12,12,DAL,Cherokee Parks,Duke,9.0,472.0,7459.0,2056.0,1703.0,265.0,0.47,0.211,0.63,15.8,4.4,3.6,0.6,11.8,0.076,-2.4,-0.7,-0.2514884958816805,-0.6303943951370371,0.076,2
337,1995,13,13,SAC,Corliss Williamson,Arkansas,12.0,822.0,18749.0,9147.0,3183.0,972.0,0.49,0.136,0.714,22.8,11.1,3.9,1.2,34.7,0.089,-2.0,-0.1,1.9513296307846884,-1.1426099013641138,0.089,2
338,1995,14,14,BOS,Eric Williams,Providence,12.0,658.0,15731.0,5642.0,2139.0,936.0,0.415,0.318,0.736,23.9,8.6,3.3,1.4,23.2,0.071,-2.4,-1.5,1.1597491012503247,0.2869656231217984,0.071,2
340,1995,16,16,ATL,Alan Henderson,Indiana,12.0,652.0,13780.0,5094.0,3249.0,397.0,0.469,0.192,0.639,21.1,7.8,5.0,0.6,28.0,0.097,-1.8,0.6,0.9003610065234822,-1.0126471820008183,0.097,2
341,1995,17,17,CLE,Bob Sura,Florida State,10.0,657.0,15597.0,5654.0,2240.0,2474.0,0.414,0.325,0.689,23.7,8.6,3.4,3.8,28.3,0.087,0.4,9.4,1.5877304177459706,0.18357166996053376,0.087,2
344,1995,20,20,CHI,Jason Caffey,Alabama,8.0,462.0,9045.0,3368.0,2022.0,420.0,0.481,0.0,0.637,19.6,7.3,4.4,0.9,13.5,0.072,-3.6,-3.6,-0.1774524173442593,-1.6959052131066419,0.072,2
347,1995,23,23,IND,Travis Best,Georgia Tech,10.0,708.0,15150.0,5376.0,1249.0,2444.0,0.431,0.345,0.835,21.4,7.6,1.8,3.5,30.9,0.098,-0.4,6.0,1.6252167503056127,0.9299924480482554,0.098,2
358,1995,34,34,GSW,Andrew DeClercq,Florida,10.0,587.0,9847.0,2815.0,2488.0,339.0,0.507,0.0,0.621,16.8,4.8,4.2,0.6,19.3,0.094,-2.9,-2.4,0.07144214781831718,-1.9387994600402068,0.094,2
367,1995,43,43,MIL,Eric Snow,Michigan State,13.0,846.0,23132.0,5791.0,2141.0,4245.0,0.424,0.208,0.763,27.3,6.8,2.5,5.0,43.4,0.09,-1.0,5.9,2.6873772322834855,-0.13182616880365314,0.09,2
389,1996,7,7,LAC,Lorenzen Wright,Memphis,13.0,778.0,18535.0,6191.0,4943.0,622.0,0.459,0.069,0.645,23.8,8.0,6.4,0.8,30.5,0.079,-2.6,-3.0,1.647569977397227,-1.8373360608057119,0.079,2
391,1996,9,9,DAL,Samaki Walker,Louisville,10.0,445.0,7612.0,2376.0,2089.0,252.0,0.462,0.111,0.63,17.1,5.3,4.7,0.6,14.2,0.089,-2.6,-1.1,-0.3067473110127448,-1.1276068142012692,0.089,2
398,1996,16,16,CHH,Tony Delk,Kentucky,10.0,545.0,11702.0,4957.0,1351.0,1024.0,0.408,0.343,0.769,21.5,9.1,2.5,1.9,19.5,0.08,-0.4,4.8,0.6815964502531993,0.7349614154363648,0.08,2
406,1996,24,24,LAL,Derek Fisher,Little Rock,18.0,1287.0,32719.0,10713.0,2658.0,3804.0,0.399,0.374,0.817,25.4,8.3,2.1,3.0,62.3,0.091,-0.9,8.9,4.367348546908954,0.619362757586172,0.091,2
407,1996,25,25,UTA,Martin Müürsepp,International,2.0,83.0,951.0,389.0,181.0,50.0,0.425,0.323,0.693,11.5,4.7,2.2,0.6,2.0,0.1,-1.6,0.1,-1.4750200826582498,0.6543251592412842,0.1,2
409,1996,27,27,ORL,Brian Evans,Indiana,3.0,102.0,1097.0,375.0,164.0,77.0,0.381,0.343,0.82,10.8,3.7,1.6,0.8,1.7,0.076,-0.8,0.3,-1.3396830529076107,1.3915458439485238,0.076,2
411,1996,29,29,CHI,Travis Knight,UConn,7.0,371.0,4566.0,1276.0,1160.0,224.0,0.438,0.259,0.696,12.3,3.4,3.1,0.6,7.9,0.083,-3.0,-1.1,-0.635282201028772,0.08849582145230621,0.083,2
412,1996,30,30,HOU,Othella Harrington,Georgetown,12.0,709.0,13924.0,5212.0,3130.0,443.0,0.505,0.0,0.738,19.6,7.4,4.4,0.6,23.1,0.08,-3.4,-4.9,0.9389626380340368,-1.6394347987725124,0.08,2
426,1996,44,44,CHH,Malik Rose,Drexel,13.0,813.0,13404.0,5003.0,3371.0,684.0,0.437,0.177,0.743,16.5,6.2,4.1,0.8,26.5,0.095,-2.1,-0.4,1.256336950388634,-0.6088661747682358,0.095,2
430,1996,48,48,PHI,Jamie Feick,Michigan State,5.0,201.0,4316.0,911.0,1437.0,139.0,0.424,0.4,0.629,21.5,4.5,7.1,0.7,8.2,0.091,-2.7,-0.7,-0.8210529747021493,0.5400913326517842,0.091,2
436,1996,54,54,UTA,Shandon Anderson,Georgia,10.0,719.0,15946.0,5327.0,2252.0,1007.0,0.457,0.316,0.739,22.2,7.4,3.1,1.4,23.6,0.071,-1.3,3.0,1.3374609743711021,0.12988163448010367,0.071,2
445,1997,5,5,DEN,Tony Battie,Texas Tech,14.0,837.0,17649.0,5082.0,4287.0,522.0,0.488,0.162,0.69,21.1,6.1,5.1,0.6,36.4,0.099,-1.8,0.8,1.63082841164949,-1.2225004805912056,0.099,2
447,1997,7,7,NJN,Tim Thomas,Villanova,13.0,824.0,21336.0,9454.0,3379.0,1272.0,0.437,0.369,0.758,25.9,11.5,4.1,1.5,35.2,0.079,-0.8,6.4,2.464046324880859,0.26246657804476287,0.079,2
456,1997,16,16,CLE,Brevin Knight,Stanford,12.0,729.0,18176.0,5342.0,1785.0,4481.0,0.412,0.134,0.789,24.9,7.3,2.4,6.1,32.6,0.086,0.3,10.5,2.1831025879182526,-0.2098841430825024,0.086,2
461,1997,21,21,NJN,Anthony Parker,Bradley,9.0,494.0,13752.0,4478.0,1574.0,1129.0,0.444,0.404,0.794,27.8,9.1,3.2,2.3,24.5,0.085,-0.2,6.1,0.8970599808147793,0.9834536075978594,0.085,2
463,1997,23,23,SEA,Bobby Jackson,Minnesota,12.0,755.0,16790.0,7344.0,2347.0,1945.0,0.417,0.354,0.793,22.2,9.7,3.1,2.6,31.4,0.09,0.4,10.0,1.9533903254238192,0.636275865550346,0.09,2
475,1997,35,35,PHI,Kebu Stewart,Cal State-Bakersfield,1.0,15.0,110.0,40.0,31.0,2.0,0.462,0.0,0.64,7.3,2.7,2.1,0.1,0.2,0.098,-1.4,0.0,-2.055829782961875,-1.153720148031744,0.098,2
477,1997,37,37,GSW,Marc Jackson,Temple,7.0,387.0,7572.0,3238.0,1655.0,311.0,0.446,0.226,0.814,19.6,8.4,4.3,0.8,13.0,0.082,-2.7,-1.4,-0.05655621466592569,0.2626438978541206,0.082,2
479,1997,39,39,SAC,Anthony Johnson,College of Charleston,13.0,793.0,15552.0,4432.0,1358.0,2274.0,0.414,0.356,0.745,19.6,5.6,1.7,2.9,23.2,0.072,-1.5,2.0,1.523428536355964,0.6443335417708944,0.072,2
487,1997,47,47,POR,Alvin Williams,Villanova,9.0,460.0,12610.0,4161.0,1140.0,1877.0,0.421,0.313,0.76,27.4,9.0,2.5,4.1,21.7,0.082,-0.4,4.9,0.7254227067741505,0.6004095748299734,0.082,2
490,1997,50,50,ATL,Chris Crawford,Marquette,7.0,252.0,3985.0,1654.0,547.0,154.0,0.437,0.347,0.824,15.8,6.6,2.2,0.6,6.5,0.078,-2.6,-0.6,-0.6840464292099463,1.124752918836998,0.078,2
499,1998,2,2,VAN,Mike Bibby,Arizona,14.0,1001.0,33962.0,14698.0,3103.0,5517.0,0.436,0.379,0.802,33.9,14.7,3.1,5.5,73.2,0.104,0.8,23.8,5.054220889143345,0.4859764506748071,0.104,2
503,1998,6,6,DAL,Robert Traylor,Michigan,7.0,438.0,6243.0,2085.0,1640.0,312.0,0.474,0.167,0.577,14.3,4.8,3.7,0.7,13.3,0.102,-1.6,0.7,-0.45567417442142116,-1.0336703433885626,0.102,2
504,1998,7,7,SAC,Jason Williams,Florida,12.0,788.0,23188.0,8266.0,1810.0,4611.0,0.398,0.327,0.813,29.4,10.5,2.3,5.9,38.5,0.08,0.2,12.9,3.0351945335253636,0.7554082165318057,0.08,2
508,1998,11,11,DET,Bonzi Wells,Ball State University,10.0,591.0,15133.0,7147.0,2737.0,1249.0,0.46,0.327,0.697,25.6,12.1,4.6,2.1,29.4,0.093,0.2,8.3,1.4308788710013574,-0.033767541791122596,0.093,2
516,1998,19,19,MIL,Pat Garrity,Notre Dame,10.0,552.0,11062.0,4017.0,1457.0,443.0,0.417,0.398,0.806,20.0,7.3,2.6,0.8,18.7,0.081,-1.8,0.5,0.5425780003216982,1.0903595282767962,0.081,2
520,1998,23,23,DEN,Tyronn Lue,Nebraska,11.0,554.0,12564.0,4710.0,943.0,1727.0,0.437,0.391,0.829,22.7,8.5,1.7,3.1,19.7,0.075,-1.8,0.6,1.013599855589205,1.1832971291210455,0.075,2
522,1998,25,25,IND,Al Harrington,International,16.0,981.0,28009.0,13237.0,5482.0,1649.0,0.444,0.352,0.727,28.6,13.5,5.6,1.7,42.5,0.073,-1.5,3.7,3.8228407922055108,-0.36592742868179534,0.073,2
