pca1,pca2,metric,quartile
-0.6606019640346269,1.2299404395320015,0.012,1
-1.3978361086032627,0.13561937990498396,0.026,1
-1.3558686667530127,0.8242140503861572,0.124,3
-0.9716675099886145,1.2491455416830506,0.153,3
1.3309881182900463,-0.7315369190517386,0.11,3
-0.008071161111403982,0.9338545116761221,0.03,1
-1.3115249281200259,0.682997564866785,-0.001,0
-1.5138311670759537,0.3707812006019211,-0.016,0
-1.2405315716134375,0.9177125208551156,-0.021,0
-1.6223728264980248,0.10434636189076787,-0.018,0
0.41527887261389645,-0.43295967196642415,0.094,2
-1.22797501461213,0.7393358272521708,0.001,0
-0.8713122341084336,0.9508092150701745,0.001,0
-1.1592211260826533,1.2525810935593475,0.025,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.051708424641442,0.9206456785542407,0.045,1
-1.672802630204945,0.2882594803696158,0.01,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.5091229046339545,0.4671012536120823,-0.064,0
3.00089079399596,-0.9368782121796156,0.09,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-0.08325568095505932,1.0209478999137074,0.068,2
-0.49608902308342284,0.719070661781836,0.03,1
-1.0202026762511265,0.8146080212930253,0.006,1
-1.1558067576581104,1.1842151303653883,0.026,1
-2.9820327094708636,-2.3224368618747997,0.0,0
1.043187675041535,1.004716231496671,0.133,3
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9803759412669653,-2.3230392165219347,-0.638,0
-0.06561512788632509,1.1392741756261642,0.042,1
-1.6611474002181439,0.19060744108762764,-0.151,0
-0.37784654473100976,0.1358952434091439,0.123,3
6.178058356208804,-2.192143405722689,0.126,3
4.3998437721001435,-1.8118644466366454,0.137,3
4.467138508842554,-1.1207658067513848,0.118,3
5.244599319607935,-1.6289134797566605,0.117,3
7.353359702444594,-1.9857354841833605,0.15,3
4.935378911799966,-1.9415606285285976,0.058,1
1.9522268268633718,-1.093334350785757,0.079,2
1.8231047872964943,0.3518686311251594,0.127,3
0.1049874246453785,-0.043574282382696596,0.089,2
3.1416581366885517,-1.3792339622143885,0.105,3
-1.066401263377047,0.059433961719964956,0.041,1
0.9815387588266817,-0.030334863021058492,0.064,2
9.051653809898253,-3.3594709910212943,0.17,3
3.7605863699364104,-0.1887679423188551,0.147,3
7.798061031033226,-2.0208004166823716,0.164,3
1.1355147997364448,0.45423564277740475,0.08,2
4.131247830718191,-1.7202544269498004,0.116,3
0.21427821636722635,0.8778070744471347,0.05,1
0.8185645347711459,0.40477384146816764,0.064,2
3.519048301106942,-0.6187791442511763,0.139,3
-2.0405788038969033,-0.5466584487983625,-0.175,0
-0.505835318026043,1.4965865418506052,0.035,1
-0.756915489533747,1.9511724469068756,0.058,1
4.6645474909626525,-1.0247609654166725,0.091,2
-0.9222954493316265,1.2278103500271509,0.1,3
0.9912048970451449,-0.5731258333546494,0.143,3
-0.7995763093523199,1.394157878601483,0.076,2
-1.5404222113578965,0.1787599852729983,-0.074,0
-0.15117779155204325,0.708277156877849,0.083,2
1.2278618913699186,-0.5462346998486137,0.08,2
-0.975520655985713,0.9261917590652234,0.067,2
-2.9820327094708636,-2.3224368618747997,0.0,0
0.43323545984580913,0.48515026097105146,0.063,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
1.8379323306599429,0.18529735203569392,0.07,2
-1.5608587216311869,0.38518328167261273,0.031,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.3189779292684947,0.9168902678963063,-0.014,0
-0.4410361966633366,1.2321418769624402,0.041,1
-1.9108997912379124,-0.3188741505713219,0.04,1
1.6120701412626515,-0.32016876280476936,0.095,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.1217999583859737,1.2387163268967174,0.066,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-0.25386427863532635,1.0116035462253925,0.091,2
-1.5504257699357655,-0.035296809710134436,0.024,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.0406797258154683,0.978611852985543,-0.003,0
-1.168871659391094,0.4430812252041246,0.038,1
-1.6614233886343701,0.3224657628785576,0.043,1
1.7509687599337387,0.1843817538470659,0.071,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.2294844586045233,0.5918258568515444,0.032,1
-0.8370806757746425,1.5676817688937754,0.051,1
-2.9820327094708636,-2.3224368618747997,0.0,0
9.09148282856117,-4.158058377378904,0.209,3
2.4333353413153906,0.1128958811238355,0.11,3
5.52846697109219,-1.2779891276956599,0.176,3
2.6900217504908417,-0.2090914905903518,0.115,3
1.9684057323796444,-0.4995197807943483,0.099,3
1.042257644591222,0.3092122332140836,0.034,1
2.8498727575160534,-0.2162139885036433,0.079,2
0.7833765652199207,-1.023663361803277,0.069,2
5.33569494194167,-1.713195081191756,0.152,3
0.7401963782568509,0.2421372624267401,0.121,3
-0.38679871787052905,0.6543573528273832,0.035,1
1.4488665101304732,0.5226771080014737,0.115,3
2.223151801458651,0.08940584526583001,0.117,3
1.1061169081689328,-0.17811155222360456,0.036,1
0.5908214707964983,-0.19754575217869408,0.129,3
2.4860741315530968,-0.9595968248745205,0.086,2
-0.8946703138951537,1.4447996074831846,0.007,1
-0.8920664876444147,0.6482827638582435,0.062,2
0.19949399701669449,-0.16719939092375888,0.153,3
-1.8983194565031005,-0.19437984427922744,-0.043,0
1.3652031152880288,0.7484459422038319,0.085,2
-0.9661355165319521,1.2854856024782941,0.009,1
2.354131947033203,-0.015416737998893948,0.09,2
-1.3026657314209509,0.47953740517914994,-0.064,0
-1.119430396981692,0.20244522501096401,0.067,2
-0.910157197110928,0.8246838744554952,0.036,1
1.5986316645691079,0.4131032206440891,0.058,1
-1.673972830824108,0.03137680977354957,-0.08,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.406744842386314,0.6238756888934885,0.07,2
-1.6349529658780309,0.3438297389260991,0.008,1
-0.7446152936603299,1.928747270438879,0.047,1
-1.2830647974301685,0.8543974543830875,0.013,1
-1.615002132992556,0.38264713141101914,0.098,3
-1.1008505645956443,1.3035431205838812,0.008,1
0.371568005213911,0.6379764878115299,0.082,2
-1.0538909783314607,1.1482422319353254,0.02,1
1.949885218552202,0.0964769523226655,0.072,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.2473531379999645,1.132442464675613,0.28,3
3.805286404549175,-0.8431658219171951,0.063,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-0.3591286555153796,0.3903293762197685,0.026,1
-1.679544657861799,0.21882597294561862,-0.049,0
-0.7203121928196268,1.286324728226813,0.002,1
1.1689413627179899,0.32383431605934754,0.082,2
0.02250837801150856,1.1066883912561878,0.048,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-0.17537552703868411,1.3460925044499619,0.078,2
-0.9016196980846677,1.3208218109990586,0.034,1
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
1.564711720738532,0.5473915402104418,0.065,2
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
0.6049395896727569,-0.9102084510922548,0.009,1
5.335465759234449,-1.3669215262283256,0.104,3
1.6878938276958835,0.2951189942526776,0.13,3
5.845328100927457,-1.9130950767146528,0.112,3
7.967350719668648,-2.6881964199616992,0.13,3
-0.0059977208885299066,0.13865154403830415,0.102,3
3.382052684151765,-0.6873256196639618,0.08,2
2.9299524332431854,-0.6389321117061447,0.069,2
9.453949631149346,-3.166382079685728,0.193,3
7.943867430746934,-2.7007771257947217,0.157,3
1.8545008284239424,0.02481365254813415,0.093,2
0.5293414677233902,0.14629992693777344,0.07,2
0.05149987348310647,-0.0723460584311802,0.11,3
0.23425901108354674,1.2005486285302382,0.061,2
2.218989532557309,0.09690363203392409,0.114,3
-0.21944210228826744,1.2575427223259912,0.03,1
1.8387633152332168,-0.9685579251472122,0.107,3
-1.7707405238196356,0.06132012378513354,-0.019,0
1.0198482819688863,0.8566994468708704,0.081,2
-0.9764431635408316,0.731068804051118,0.004,1
3.0035121358355426,-0.25870753576452954,0.061,2
0.9882198169026195,0.3172795392555157,0.07,2
1.4670647702922077,0.7254942129249209,0.075,2
-0.35118330011094917,0.9236067163511256,0.036,1
4.146766878454094,-1.0045378689110938,0.073,2
-0.7497498849557118,1.7235371337240348,0.071,2
-0.737679399287,0.06333734184853364,0.067,2
-0.8424656249874426,0.8375794721563311,-0.019,0
1.9087872295357373,-1.1680122291998418,0.104,3
-0.948489768357516,0.9792163346367762,0.051,1
1.7150385419285084,-0.3531776998626421,0.106,3
4.848692866407258,-0.9938868346102393,0.13,3
-0.8537934050289305,-0.04267082749545011,0.064,2
0.12119934866669016,1.0695877982462483,0.079,2
-1.4059636347995073,0.36879056096070273,-0.062,0
-0.5844352584836564,-0.046636938542775584,0.029,1
-2.7784334155252424,-1.9407889405535914,-0.498,0
-2.4642337614352225,-1.298086039300014,-0.091,0
2.4766528497597937,-0.40171360871873973,0.081,2
-0.8449527069393958,1.966053688320576,0.28,3
3.4552470404157614,-0.3375281313890821,0.091,2
-2.66917716279591,-1.7075985599500494,-0.289,0
-0.4253154893312724,-0.26285711148825114,0.085,2
-0.7736314775271534,0.7476707654368449,0.055,1
-1.1903860672595332,0.8364454318553034,0.072,2
-1.4314440081785174,0.6152639641606082,0.114,3
0.5811125836240029,4.6841048420201625,1.367,3
-1.5730220882068626,0.31277997215625186,0.028,1
-1.3608553162377033,0.6392773768295268,-0.089,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-2.9820327094708636,-2.3224368618747997,0.0,0
-1.2594968469421337,0.6507952966994411,0.045,1
0.9458633101412093,0.6617465819037824,0.092,2
-0.9998611255987051,1.0023838646141168,0.08,2
0.043811863122029254,0.5134245859326109,0.092,2
-1.1844677299031396,1.0586958622512328,-0.025,0
-1.5508261688807101,0.4695896772106246,0.071,2
-0.4986649624284694,2.0672596886670256,0.134,3
5.4035209049814386,-2.4220733548764444,0.151,3
3.2238763949025295,-0.5460035768487006,0.12,3
4.717836211647241,-1.6592921563676024,0.106,3
5.2486371741421936,-1.8133915545308665,0.115,3
-0.2759720726419057,1.142459811609264,0.047,1
2.7044113505290333,0.4032498000579918,0.127,3
4.399101215863999,-0.8147566306281834,0.102,3
7.13792934829776,-2.7842311413939926,0.12,3
