id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,pca1,pca2,metric_value,quartile
1676,2017,54,54,PHO,Alec Peters,Valparaiso,1.0,20.0,225.0,82.0,37.0,12.0,0.378,0.31,0.8,11.3,4.1,1.9,0.6,0.3,0.055,-2.8,0.0,-1.6296792668335116,1.2107643290957857,0.3,0
1677,2017,55,55,UTA,Nigel Williams-Goss,Gonzaga,1.0,10.0,50.0,14.0,6.0,6.0,0.313,0.286,1.0,5.0,1.4,0.6,0.6,0.0,0.017,-3.9,0.0,-1.5661347297872399,2.108225890476396,0.0,0
1678,2017,56,56,BOS,Jabari Bird,California,1.0,13.0,115.0,39.0,19.0,8.0,0.577,0.429,0.462,8.8,3.0,1.5,0.6,0.2,0.098,-3.1,0.0,-1.585523851468594,-0.200528578152285,0.2,0
1681,2017,59,59,SAS,Jaron Blossomgame,Clemson,1.0,27.0,439.0,114.0,98.0,13.0,0.443,0.256,0.769,16.3,4.2,3.6,0.5,0.3,0.03,-3.8,-0.2,-1.5870117083964286,0.6131588961087421,0.3,0
1691,2018,9,9,NYK,Kevin Knox,Kentucky,4.0,212.0,4010.0,1638.0,624.0,172.0,0.369,0.34,0.705,18.9,7.7,2.9,0.8,-0.3,-0.004,-4.7,-2.7,-0.9758053939789854,0.8362005145615228,-0.3,0
1695,2018,13,13,LAC,Jerome Robinson,Boston College,3.0,113.0,1604.0,514.0,208.0,131.0,0.363,0.31,0.721,14.2,4.5,1.8,1.2,-0.1,-0.003,-4.7,-1.1,-1.4461870452275258,0.8877755973997971,-0.1,0
1698,2018,16,16,PHO,Zhaire Smith,Texas Tech,2.0,13.0,143.0,48.0,15.0,12.0,0.378,0.316,0.667,11.0,3.7,1.2,0.9,0.0,0.011,-6.1,-0.1,-1.7986712304300236,0.7163588220164827,0.0,0
1710,2018,28,28,GSW,Jacob Evans,Cincinnati,2.0,59.0,622.0,168.0,66.0,54.0,0.337,0.315,0.833,10.5,2.8,1.1,0.9,-0.6,-0.047,-7.4,-0.8,-1.554553063706253,1.4804680332685183,-0.6,0
1711,2018,29,29,BRK,Džanan Musa,International,2.0,49.0,526.0,211.0,91.0,45.0,0.376,0.227,0.726,10.7,4.3,1.9,0.9,0.0,0.003,-4.6,-0.4,-1.728684798662655,0.514327241590331,0.0,0
1713,2018,31,31,PHO,Elie Okobo,International,2.0,108.0,1677.0,523.0,188.0,242.0,0.395,0.315,0.737,15.5,4.8,1.7,2.2,0.5,0.014,-4.1,-0.9,-1.3427722289232376,0.8802988057737249,0.5,0
1717,2018,35,35,ORL,Melvin Frazier,Tulane,3.0,32.0,290.0,87.0,28.0,5.0,0.34,0.209,0.533,9.1,2.7,0.9,0.2,-0.4,-0.062,-10.0,-0.6,-2.103193045815642,-0.20815302948574135,-0.4,0
1720,2018,38,38,PHI,Khyri Thomas,Creighton,3.0,39.0,409.0,160.0,39.0,36.0,0.388,0.316,0.75,10.5,4.1,1.0,0.9,0.5,0.058,-2.7,-0.1,-1.6155753741486842,1.0021454480632712,0.5,0
1734,2018,52,52,UTA,Vince Edwards,Purdue,1.0,2.0,16.0,3.0,2.0,0.0,0.25,0.25,0.0,8.0,1.5,1.0,0.0,0.0,-0.014,-6.4,0.0,-2.8922184970447273,-1.8311402448587082,0.0,0
1735,2018,53,53,OKC,Devon Hall,Virginia,1.0,11.0,81.0,20.0,7.0,13.0,0.2,0.235,0.5,7.4,1.8,0.6,1.2,-0.2,-0.116,-6.7,-0.1,-2.3864189778879457,0.2412562857114765,-0.2,0
1737,2018,55,55,CHO,Arnoldas Kulboka,International,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,-0.217,-21.8,0.0,-3.588832778169508,-2.212679755202286,0.0,0
1738,2018,56,56,PHI,Ray Spalding,Louisville,2.0,16.0,167.0,58.0,52.0,5.0,0.529,0.0,0.286,10.4,3.6,3.3,0.3,0.1,0.024,-6.2,-0.2,-2.348452638038549,-2.7778164231278213,0.1,0
1739,2018,57,57,OKC,Kevin Hervey,UT Arlington,1.0,10.0,52.0,17.0,12.0,5.0,0.259,0.15,0.0,5.2,1.7,1.2,0.5,-0.1,-0.085,-5.1,0.0,-2.9751840528734483,-2.3355522351211637,-0.1,0
1740,2018,58,58,DEN,Thomas Welsh,UCLA,1.0,11.0,36.0,18.0,4.0,5.0,0.538,0.429,0.5,3.3,1.6,0.4,0.5,0.1,0.162,1.2,0.0,-1.6170642982489036,0.07825031917268963,0.1,0
1741,2018,59,59,PHO,George King,Colorado,2.0,5.0,25.0,1.0,6.0,0.0,0.0,0.0,0.5,5.0,0.2,1.2,0.0,-0.1,-0.225,-17.1,-0.1,-2.999631776925426,-0.2277638098072519,-0.1,0
1742,2018,60,60,PHI,Kostas Antetokounmpo,Dayton,3.0,22.0,87.0,21.0,23.0,3.0,0.375,0.0,0.474,4.0,1.0,1.0,0.1,-0.2,-0.098,-9.9,-0.2,-2.3858854069400808,-1.5356575339384644,-0.2,0
1748,2019,6,6,PHO,Jarrett Culver,Texas Tech,3.0,134.0,2343.0,890.0,364.0,167.0,0.401,0.283,0.497,17.5,6.6,2.7,1.2,-0.1,-0.002,-4.6,-1.5,-1.5370819705354508,-0.2859201227306239,-0.1,0
1757,2019,15,15,DET,Sekou Doumbouya,International,3.0,96.0,1639.0,542.0,267.0,66.0,0.388,0.256,0.693,17.1,5.6,2.8,0.7,-0.4,-0.013,-6.5,-1.8,-1.526881830494136,0.4348798510068582,-0.4,0
1761,2019,19,19,SAS,Luka Šamanić,International,2.0,36.0,356.0,138.0,78.0,21.0,0.43,0.294,0.576,9.9,3.8,2.2,0.6,0.1,0.015,-4.8,-0.3,-1.780483974184655,0.06839695428296791,0.1,0
1769,2019,27,27,BRK,Mfiondu Kabengele,Florida State,2.0,51.0,344.0,137.0,71.0,19.0,0.388,0.314,0.84,6.7,2.7,1.4,0.4,0.4,0.054,-3.1,-0.1,-1.5004606819135016,1.3431682237931595,0.4,0
1775,2019,33,33,PHI,Carsen Edwards,Purdue,3.0,72.0,706.0,267.0,79.0,52.0,0.364,0.297,0.758,9.8,3.7,1.1,0.7,0.3,0.019,-5.1,-0.5,-1.5859499517584057,1.0044503326804974,0.3,0
1777,2019,35,35,ATL,Didi Louzada,International,2.0,12.0,185.0,43.0,20.0,8.0,0.326,0.355,1.0,15.4,3.6,1.7,0.7,-0.1,-0.034,-8.1,-0.3,-1.4505449508270496,2.3887821068832444,-0.1,0
1779,2019,37,37,DAL,Deividas Sirvydis,International,2.0,23.0,160.0,44.0,35.0,6.0,0.3,0.314,0.5,7.0,1.9,1.5,0.3,-0.1,-0.032,-5.9,-0.2,-2.10671271804894,0.2870087485706745,-0.1,0
1781,2019,39,39,NOP,Alen Smailagić,International,2.0,29.0,223.0,87.0,43.0,17.0,0.463,0.304,0.72,7.7,3.0,1.5,0.6,0.3,0.056,-3.3,-0.1,-1.5758192434774108,0.5902726156167817,0.3,0
1782,2019,40,40,SAC,Justin James,Wyoming,2.0,72.0,542.0,228.0,62.0,40.0,0.446,0.343,0.544,7.5,3.2,0.9,0.6,0.3,0.024,-3.1,-0.2,-1.6669012315540004,0.1130416278512559,0.3,0
1784,2019,42,42,PHI,Admiral Schofield,Tennessee,2.0,71.0,837.0,245.0,136.0,40.0,0.403,0.321,0.733,11.8,3.5,1.9,0.6,0.4,0.023,-5.5,-0.7,-1.5134210154355365,0.8852356100493515,0.4,0
1786,2019,44,44,MIA,Bol Bol,Oregon,3.0,53.0,328.0,142.0,63.0,18.0,0.478,0.378,0.667,6.2,2.7,1.2,0.3,0.2,0.031,-3.1,-0.1,-1.4811421333341408,0.6711528619594289,0.2,0
1789,2019,47,47,SAC,Ignas Brazdeikis,Michigan,3.0,64.0,838.0,318.0,122.0,58.0,0.416,0.315,0.686,13.1,5.0,1.9,0.9,0.4,0.024,-4.9,-0.6,-1.5540583153713508,0.6320929676249877,0.4,0
1791,2019,49,49,SAS,Quinndary Weatherspoon,Mississippi State,3.0,42.0,272.0,88.0,32.0,24.0,0.452,0.188,0.826,6.5,2.1,0.8,0.6,0.2,0.03,-5.5,-0.2,-1.5836146437106475,0.4970762344449946,0.2,0
1792,2019,50,50,IND,Jarrell Brantley,College of Charleston,2.0,37.0,234.0,88.0,47.0,26.0,0.438,0.366,0.75,6.3,2.4,1.3,0.7,0.5,0.099,-0.6,0.1,-1.4953378550100314,1.0797650571228106,0.5,0
1793,2019,51,51,BOS,Tremont Waters,LSU,3.0,40.0,407.0,149.0,37.0,85.0,0.354,0.296,0.96,10.2,3.7,0.9,2.1,0.1,0.012,-3.0,-0.1,-1.4346356645838565,1.8527449839194552,0.1,0
1795,2019,53,53,UTA,Justin Wright-Foreman,Hofstra,1.0,4.0,45.0,19.0,5.0,7.0,0.35,0.2,0.75,11.3,4.8,1.3,1.8,0.0,-0.008,-9.0,-0.1,-1.9039515988138764,0.5923659866481231,0.0,0
1796,2019,54,54,PHI,Marial Shayok,Iowa State,1.0,4.0,28.0,11.0,7.0,1.0,0.25,0.333,0.75,7.0,2.8,1.8,0.3,-0.1,-0.13,-13.0,-0.1,-1.9171061209581859,1.539342914703681,-0.1,0
1797,2019,55,55,NYK,Kyle Guy,Virginia,3.0,53.0,431.0,165.0,53.0,50.0,0.361,0.303,0.75,8.1,3.1,1.0,0.9,0.1,0.006,-4.9,-0.3,-1.6470327595755951,1.021986770975801,0.1,0
1799,2019,57,57,NOP,Jordan Bone,Tennessee,2.0,24.0,249.0,68.0,28.0,26.0,0.378,0.286,0.0,10.4,2.8,1.2,1.1,0.1,0.01,-5.9,-0.2,-2.582232283082676,-2.080401829337222,0.1,0
1801,2019,59,59,TOR,Dewan Hernandez,Miami (FL),1.0,6.0,28.0,14.0,14.0,3.0,0.357,0.5,0.6,4.7,2.3,2.3,0.5,0.0,0.043,-9.6,-0.1,-1.7203356292996208,1.3886995899054928,0.0,0
1809,2020,7,7,DET,Killian Hayes,International,2.0,92.0,2317.0,629.0,279.0,415.0,0.374,0.268,0.78,25.2,6.8,3.0,4.5,-0.6,-0.013,-4.6,-1.5,-1.2932079181075244,0.8884756519705084,-0.6,0
1819,2020,17,17,MIN,Aleksej Pokusevski,International,2.0,106.0,2323.0,831.0,530.0,228.0,0.376,0.285,0.717,21.9,7.8,5.0,2.2,-1.5,-0.032,-4.2,-1.3,-1.3121202669686118,0.6652450601086909,-1.5,0
1825,2020,23,23,NYK,Leandro Bolmaro,International,1.0,35.0,241.0,50.0,43.0,21.0,0.315,0.278,0.846,6.9,1.4,1.2,0.6,0.0,0.004,-5.8,-0.2,-1.6935175582745217,1.4397487662347328,0.0,0
1826,2020,24,24,MIL,R.J. Hampton,International,2.0,115.0,2290.0,843.0,373.0,245.0,0.404,0.337,0.653,19.9,7.3,3.2,2.1,0.2,0.005,-4.0,-1.1,-1.2956121162013048,0.5867019447086059,0.2,0
1833,2020,31,31,DAL,Tyrell Terry,Stanford,2.0,13.0,59.0,13.0,6.0,6.0,0.353,0.0,0.333,4.5,1.0,0.5,0.5,0.0,-0.035,-4.8,0.0,-2.602938860235092,-2.020709624806555,0.0,0
1834,2020,32,32,CHO,Vernon Carey Jr.,Duke,2.0,26.0,159.0,66.0,39.0,2.0,0.51,0.143,0.625,6.1,2.5,1.5,0.1,0.2,0.066,-6.5,-0.2,-1.8093121208066467,-0.6959413334941595,0.2,0
1835,2020,33,33,MIN,Daniel Oturu,Minnesota,2.0,33.0,188.0,63.0,53.0,10.0,0.431,0.167,0.706,5.7,1.9,1.6,0.3,0.3,0.086,-5.2,-0.2,-1.8003911939355284,-0.012002819870002377,0.3,0
1836,2020,34,34,PHI,Théo Maledon,International,2.0,116.0,2686.0,1019.0,342.0,338.0,0.371,0.322,0.766,23.2,8.8,2.9,2.9,-0.5,-0.009,-4.8,-1.9,-1.1773256625549373,1.0726235915410678,-0.5,0
1838,2020,36,36,PHI,Tyler Bey,Colorado,1.0,18.0,71.0,18.0,19.0,3.0,0.318,0.25,0.6,3.9,1.0,1.1,0.2,0.0,-0.033,-9.5,-0.1,-2.051770398160188,0.32895934204231697,0.0,0
1841,2020,39,39,NOP,Elijah Hughes,Syracuse,2.0,54.0,498.0,157.0,67.0,28.0,0.328,0.28,0.769,9.2,2.9,1.2,0.5,-0.4,-0.039,-6.4,-0.5,-1.705278729872201,1.090865786199442,-0.4,0
1842,2020,40,40,MEM,Robert Woodard II,Mississippi State,2.0,25.0,87.0,27.0,27.0,5.0,0.278,0.2,0.5,3.5,1.1,1.1,0.2,-0.1,-0.077,-7.7,-0.1,-2.2778206716749794,-0.17963144639018733,-0.1,0
